"","facility_id","facility_type","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","benzene_ugl","toluene_ugl","ethylbenzene_ugl","mp_xylenes_ugl","o_xylene_ugl","tot_xylenes_ugl","methane_mgl","wattenberg"
"217",707306,"Ground Water","240495","0488463A",300,"WATER",470025,2011-02-27,NA,NA,NA,NA,NA,NA,0.02,TRUE
"218",707312,"Ground Water","245619","0501123",270,"WATER",470032,2011-02-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"219",707312,"Ground Water","245619","0501123",270,"WATER",530675,2012-07-16,NA,NA,NA,NA,NA,NA,0.0076,TRUE
"220",707312,"Ground Water","245619","0501123",270,"WATER",531158,2012-12-11,NA,NA,NA,NA,NA,NA,0.0013,TRUE
"221",707314,"Domestic Well","240563",NA,230,"WATER",470034,2011-02-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"222",707315,"Domestic Well","66633",NA,240,"WATER",470035,2011-02-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"223",707315,"Domestic Well","66633",NA,240,"WATER",530395,2012-09-18,NA,NA,NA,NA,NA,NA,0.00352,TRUE
"224",707315,"Domestic Well","66633",NA,240,"WATER",530677,2012-07-12,NA,NA,NA,NA,NA,NA,0.00555,TRUE
"225",707315,"Domestic Well","66633",NA,240,"WATER",535167,2013-10-17,NA,NA,NA,NA,NA,NA,0.0046,TRUE
"226",707317,"Stock or  Irrigation",NA,NA,135,"WATER",470037,2011-02-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"227",707317,"Stock or  Irrigation",NA,NA,135,"WATER",530679,2012-07-16,NA,NA,NA,NA,NA,NA,0.00507,TRUE
"228",707320,"Ground Water","123787","0221861",240,"WATER",450942,2011-05-04,NA,NA,NA,NA,NA,NA,0.02,TRUE
"229",707320,"Ground Water","123787","0221861",240,"WATER",529913,2012-04-25,NA,NA,NA,NA,NA,NA,0.01,TRUE
"230",707324,"Ground Water","248725","0506312",270,"WATER",535476,2013-11-08,NA,NA,NA,NA,NA,NA,0.0093,TRUE
"231",707324,"Ground Water","248725","0506312",270,"WATER",554649,2016-12-16,NA,NA,NA,NA,NA,NA,0.013,TRUE
"232",707324,"Ground Water","248725","0506312",270,"WATER",601347,2018-04-05,NA,NA,NA,NA,NA,NA,0.0138,TRUE
"233",707328,"Ground Water","49907","0033273A",90,"WATER",531084,2011-03-18,NA,NA,NA,NA,NA,NA,0.02,TRUE
"234",707329,"Ground Water","232383","0471812B",338,"WATER",530022,2012-07-09,NA,NA,NA,NA,NA,NA,5.39,TRUE
"235",707329,"Ground Water","232383","0471812B",338,"WATER",531090,2011-03-07,NA,NA,NA,NA,NA,NA,5.03,TRUE
"236",707330,"Ground Water",NA,NA,90,"WATER",534289,2011-03-18,NA,NA,NA,NA,NA,NA,0.02,TRUE
"237",707332,"Domestic Well","32807","9063644",130,"WATER",562962,2017-11-21,NA,NA,NA,NA,NA,NA,0.001,TRUE
"238",707333,"Ground Water","212341","0433559A",320,"WATER",531082,2011-03-18,NA,NA,NA,NA,NA,NA,0.02,TRUE
"239",707336,"Ground Water","140366","0256323",457,"WATER",530024,2012-07-09,NA,NA,NA,NA,NA,NA,5.91,TRUE
"240",707347,"Ground Water","77358","9065445",300,"WATER",450943,2011-05-02,NA,NA,NA,NA,NA,NA,0.02,TRUE
"241",707347,"Ground Water","77358","9065445",300,"WATER",529870,2012-04-13,NA,NA,NA,NA,NA,NA,0.04,TRUE
"242",708101,"Groundwater","79088","9065546",866,"WATER",530448,2011-07-25,NA,NA,NA,NA,NA,NA,28,TRUE
"243",708107,"Domestic Well","212863","0434438",440,"WATER",450997,2011-07-25,NA,NA,NA,NA,NA,NA,0.02,TRUE
"244",708107,"Domestic Well","212863","0434438",440,"WATER",530084,2011-07-25,NA,NA,NA,NA,NA,NA,0.02,TRUE
"245",708108,"Domestic Well","212864","434439",455,"WATER",450998,2011-07-25,NA,NA,NA,NA,NA,NA,0.02,TRUE
"246",708108,"Domestic Well","212864","434439",455,"WATER",550853,2016-07-22,NA,NA,NA,NA,NA,NA,0.00041,TRUE
"247",708165,"Ground Water","264754","0539754",615,"WATER",529923,2012-03-20,NA,NA,NA,NA,NA,NA,10.6,TRUE
"248",708165,"Ground Water","264754","0539754",615,"WATER",532656,2013-01-10,NA,NA,NA,NA,NA,NA,5.67,TRUE
"249",708186,"Domestic Well",NA,NA,NA,"WATER",529837,2011-10-17,NA,NA,NA,NA,NA,NA,0.005,TRUE
"250",708186,"Domestic Well",NA,NA,NA,"WATER",530709,2012-08-16,NA,NA,NA,NA,NA,NA,0.00653,TRUE
"251",708199,"Domestic Well","239533",NA,335,"WATER",451111,2011-10-28,NA,NA,NA,NA,NA,NA,0.00965,TRUE
"252",708203,"Ground Water","4643","0051768",NA,"WATER",529822,2011-10-27,NA,NA,NA,NA,NA,NA,0.005,TRUE
"253",708203,"Ground Water","4643","0051768",NA,"WATER",530715,2012-08-16,NA,NA,NA,NA,NA,NA,0.01,TRUE
"254",750012,"Ground Water","40596","9064188",575,"WATER",529815,2012-05-18,NA,NA,NA,NA,NA,NA,12.2,TRUE
"255",750012,"Ground Water","40596","9064188",575,"WATER",533619,2013-04-22,NA,NA,NA,NA,NA,NA,10.7,TRUE
"256",750019,"Ground Water",NA,NA,NA,"WATER",529862,2012-01-30,NA,NA,NA,NA,NA,NA,0.02,TRUE
"257",750021,"Ground Water","245751","0499760",130,"WATER",529864,2012-02-01,NA,NA,NA,NA,NA,NA,0.01,TRUE
"258",750022,"Ground Water","184780","0379808",118,"WATER",529863,2012-01-30,NA,NA,NA,NA,NA,NA,0.005,TRUE
"259",750024,"Ground Water","229990","0459259",340,"WATER",530719,2012-01-27,NA,NA,NA,NA,NA,NA,0.005,TRUE
"260",750035,"Ground Water",NA,"0438559",700,"WATER",530431,2011-09-26,NA,NA,NA,NA,NA,NA,1.6,TRUE
"261",750041,"Ground Water","147750","0273312",400,"WATER",529915,2012-04-23,NA,NA,NA,NA,NA,NA,0.02,TRUE
"262",750044,"Ground Water","243400","0495616",10,"WATER",530055,2012-05-03,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"263",750044,"Ground Water","243400","0495616",10,"WATER",533633,2013-05-21,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"264",750047,"Ground Water","268941","3602235",620,"WATER",529921,2012-03-20,NA,NA,NA,NA,NA,NA,11.9,TRUE
"265",750047,"Ground Water","268941","3602235",620,"WATER",530030,2012-05-04,NA,NA,NA,NA,NA,NA,22,TRUE
"266",750047,"Ground Water","268941","3602235",620,"WATER",532664,2013-01-10,NA,NA,NA,NA,NA,NA,10.2,TRUE
"267",750047,"Ground Water","268941","3602235",620,"WATER",540338,2014-05-05,NA,NA,NA,NA,NA,NA,14,TRUE
"268",750048,"Ground Water","271325","3608852B",630,"WATER",529924,2012-04-09,NA,NA,NA,NA,NA,NA,12.3,TRUE
"269",750048,"Ground Water","271325","3608852B",630,"WATER",532544,2013-01-09,NA,NA,NA,NA,NA,NA,10.8,TRUE
"270",750049,"Ground Water","42713","0502053",580,"WATER",529925,2012-04-09,NA,NA,NA,NA,NA,NA,24.6,TRUE
"271",750049,"Ground Water","42713","0502053",580,"WATER",533661,2013-04-22,NA,NA,NA,NA,NA,NA,3.55,TRUE
"272",750050,"Ground Water","264910","0538134",820,"WATER",529926,2012-04-09,NA,NA,NA,NA,NA,NA,15.2,TRUE
"273",750050,"Ground Water","264910","0538134",820,"WATER",533347,2013-02-13,NA,NA,NA,NA,NA,NA,9.62,TRUE
"274",750051,"Ground Water","192950","0393159",755,"WATER",529927,2012-04-09,NA,NA,NA,NA,NA,NA,13.2,TRUE
"275",750051,"Ground Water","192950","0393159",755,"WATER",533357,2013-02-13,NA,NA,NA,NA,NA,NA,9.86,TRUE
"276",750052,"Ground Water","264913","0542197",750,"WATER",529928,2012-04-09,NA,NA,NA,NA,NA,NA,15.9,TRUE
"277",750052,"Ground Water","264913","0542197",750,"WATER",533351,2013-02-13,NA,NA,NA,NA,NA,NA,10.2,TRUE
"278",750053,"Ground Water","283610","3645982A",75,"WATER",529929,2012-03-21,NA,NA,NA,NA,NA,NA,0.0012,TRUE
"279",750053,"Ground Water","283610","3645982A",75,"WATER",532562,2013-01-07,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"280",750054,"Ground Water","143872","0263143",670,"WATER",529930,2012-05-08,NA,NA,NA,NA,NA,NA,13.9,TRUE
"281",750054,"Ground Water","143872","0263143",670,"WATER",530032,2012-06-07,NA,NA,NA,NA,NA,NA,19,TRUE
"282",750054,"Ground Water","143872","0263143",670,"WATER",533397,2013-01-17,NA,NA,NA,NA,NA,NA,13.8,TRUE
"283",750055,"Ground Water","102749","0097793",660,"WATER",529932,2012-05-08,NA,NA,NA,NA,NA,NA,13.3,TRUE
"284",750055,"Ground Water","102749","0097793",660,"WATER",533361,2013-02-13,NA,NA,NA,NA,NA,NA,9.32,TRUE
"285",750056,"Ground Water","250724","0510910",38,"WATER",529936,2012-04-26,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"286",750056,"Ground Water","250724","0510910",38,"WATER",533933,2013-06-20,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"287",750057,"Ground Water","27533","9063348",755,"WATER",529937,2012-05-08,NA,NA,NA,NA,NA,NA,14.6,TRUE
"288",750057,"Ground Water","27533","9063348",755,"WATER",533399,2013-01-16,NA,NA,NA,NA,NA,NA,11.8,TRUE
"289",750058,"Ground Water",NA,"9066134",622,"WATER",529938,2012-03-21,NA,NA,NA,NA,NA,NA,12.9,TRUE
"290",750058,"Ground Water",NA,"9066134",622,"WATER",533413,2013-01-16,NA,NA,NA,NA,NA,NA,12.7,TRUE
"291",750059,"Ground Water",NA,"0428523A",700,"WATER",529939,2012-03-28,NA,NA,NA,NA,NA,NA,11.1,TRUE
"292",750059,"Ground Water",NA,"0428523A",700,"WATER",533365,2013-02-13,NA,NA,NA,NA,NA,NA,10,TRUE
"293",750060,"Ground Water","98311","0033960",NA,"WATER",529945,2012-03-28,NA,NA,NA,NA,NA,NA,13.2,TRUE
"294",750060,"Ground Water","98311","0033960",NA,"WATER",530662,2012-07-31,NA,NA,NA,NA,NA,NA,24.7,TRUE
"295",750061,"Ground Water","6704","9059676",725,"WATER",530923,2012-02-02,NA,NA,NA,NA,NA,NA,17.3,TRUE
"296",750062,"Ground Water","186153","0382025",800,"WATER",530794,2012-10-03,NA,NA,NA,NA,NA,NA,16.8,TRUE
"297",750062,"Ground Water","186153","0382025",800,"WATER",530802,2012-02-02,NA,NA,NA,NA,NA,NA,12.3,TRUE
"298",750063,"Ground Water","90875","9065919",793,"WATER",530781,2012-10-03,NA,NA,NA,NA,NA,NA,15.7,TRUE
"299",750063,"Ground Water","90875","9065919",793,"WATER",530788,2012-02-02,NA,NA,NA,NA,NA,NA,13,TRUE
"300",750064,"Ground Water","247354","0503476",680,"WATER",530019,2012-01-27,NA,NA,NA,NA,NA,NA,6.34,TRUE
"301",750064,"Ground Water","247354","0503476",680,"WATER",531032,2012-09-06,NA,NA,NA,NA,NA,NA,21.5,TRUE
"302",750065,"Ground Water","231051","0470920",900,"WATER",530913,2012-02-02,NA,NA,NA,NA,NA,NA,14,TRUE
"303",750065,"Ground Water","231051","0470920",900,"WATER",530917,2012-11-08,NA,NA,NA,NA,NA,NA,14.1,TRUE
"304",750066,"Ground Water","229703","0461120",700,"WATER",529955,2012-02-06,NA,NA,NA,NA,NA,NA,7.29,TRUE
"305",750066,"Ground Water","229703","0461120",700,"WATER",530805,2012-11-13,NA,NA,NA,NA,NA,NA,9.85,TRUE
"306",750068,"Ground Water","4495","9059226",30,"WATER",529958,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,TRUE
"307",750069,"Ground Water","697","C620697",30,"WATER",529959,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,TRUE
"308",750069,"Ground Water","697","C620697",30,"WATER",537594,2014-04-25,NA,NA,NA,NA,NA,NA,0.00051,TRUE
"309",750070,"Ground Water","260310","0480494",52,"WATER",530888,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"310",750070,"Ground Water","260310","0480494",52,"WATER",530891,2012-01-31,NA,NA,NA,NA,NA,NA,0.00016,TRUE
"311",750071,"Ground Water","4331","9059176",74,"WATER",531038,2012-09-13,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"312",750071,"Ground Water","4331","9059176",74,"WATER",531042,2012-01-25,NA,NA,NA,NA,NA,NA,0.00161,TRUE
"313",750072,"Ground Water","13916","9061785",82,"WATER",531048,2012-09-06,NA,NA,NA,NA,NA,NA,0.00455,TRUE
"314",750072,"Ground Water","13916","9061785",82,"WATER",531054,2012-09-06,NA,NA,NA,NA,NA,NA,0.00034,TRUE
"315",750072,"Ground Water","13916","9061785",82,"WATER",531058,2012-01-25,NA,NA,NA,NA,NA,NA,6e-04,TRUE
"316",750073,"Ground Water","232563","0473762A",700,"WATER",530982,2012-09-13,NA,NA,NA,NA,NA,NA,12,TRUE
"317",750073,"Ground Water","232563","0473762A",700,"WATER",530986,2012-02-02,NA,NA,NA,NA,NA,NA,7.95,TRUE
"318",750074,"Ground Water","46270","9064495",26,"WATER",533416,2012-02-28,NA,NA,NA,NA,NA,NA,0.00019,TRUE
"319",750074,"Ground Water","46270","9064495",26,"WATER",533420,2012-02-28,NA,NA,NA,NA,NA,NA,0.00026,TRUE
"320",750074,"Ground Water","46270","9064495",26,"WATER",533423,2013-01-10,NA,NA,NA,NA,NA,NA,0.00051,TRUE
"321",750075,"Ground Water","35457","0237667",80,"WATER",529953,2012-02-21,NA,NA,NA,NA,NA,NA,0.00016,TRUE
"322",750075,"Ground Water","35457","0237667",80,"WATER",530895,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"323",750075,"Ground Water","35457","0237667",80,"WATER",530898,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"324",750076,"Ground Water","252966","0514655",34,"WATER",529952,2012-02-21,NA,NA,NA,NA,NA,NA,3e-04,TRUE
"325",750076,"Ground Water","252966","0514655",34,"WATER",530884,2012-11-26,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"326",750077,"Ground Water","96746","0088771",175,"WATER",529951,2012-02-21,NA,NA,NA,NA,NA,NA,0.00207,TRUE
"327",750077,"Ground Water","96746","0088771",175,"WATER",532570,2013-01-07,NA,NA,NA,NA,NA,NA,0.00301,TRUE
"328",750083,"Ground Water","14009","9061844",100,"WATER",530495,2011-10-13,NA,NA,NA,NA,NA,NA,0.00571,TRUE
"329",750083,"Ground Water","14009","9061844",100,"WATER",531162,2012-10-18,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"330",750091,"Ground Water","21014","0036561",90,"WATER",530052,2012-04-20,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"331",750091,"Ground Water","21014","0036561",90,"WATER",533119,2013-05-14,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"332",750091,"Ground Water","21014","0036561",90,"WATER",543027,2015-04-16,NA,NA,NA,NA,NA,NA,0.001,TRUE
"333",750092,"Ground Water","7120","9059817",147,"WATER",530066,2012-05-03,NA,NA,NA,NA,NA,NA,0.01,TRUE
"334",750092,"Ground Water","7120","9059817",147,"WATER",533091,2013-05-14,NA,NA,NA,NA,NA,NA,0.01,TRUE
"335",750093,"Domestic Well",NA,NA,NA,"WATER",530056,2012-04-20,NA,NA,NA,NA,NA,NA,0.01,TRUE
"336",750093,"Domestic Well",NA,NA,NA,"WATER",533093,2013-05-13,NA,NA,NA,NA,NA,NA,0.01,TRUE
"337",750095,"Ground Water","55800","0473976",400,"WATER",530059,2012-05-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"338",750095,"Ground Water","55800","0473976",400,"WATER",533627,2013-05-20,NA,NA,NA,NA,NA,NA,0.00477,TRUE
"339",750095,"Ground Water","55800","0473976",400,"WATER",561417,2017-10-11,NA,NA,NA,NA,NA,NA,0.01,TRUE
"340",750095,"Ground Water","55800","0473976",400,"WATER",606203,2019-03-25,NA,NA,NA,NA,NA,NA,0.01,TRUE
"341",750096,"Ground Water","99562","9004983",600,"WATER",530060,2012-05-17,NA,NA,NA,NA,NA,NA,0.02,TRUE
"342",750096,"Ground Water","99562","9004983",600,"WATER",533631,2013-05-20,NA,NA,NA,NA,NA,NA,0.01,TRUE
"343",750100,"Ground Water",NA,NA,30,"WATER",530062,2012-01-31,NA,3.7,NA,NA,NA,NA,4.42,TRUE
"344",750100,"Ground Water",NA,NA,30,"WATER",533087,2013-05-14,NA,NA,NA,NA,NA,NA,1.32,TRUE
"345",750101,"Ground Water","54051","0461488",83,"WATER",530063,2012-04-12,NA,NA,NA,NA,NA,NA,0.00043,TRUE
"346",750101,"Ground Water","54051","0461488",83,"WATER",533127,2013-05-13,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"347",750102,"Ground Water","71047","9065246",302,"WATER",530000,2012-04-12,NA,NA,NA,NA,NA,NA,0.01,TRUE
"348",750102,"Ground Water","71047","9065246",302,"WATER",533124,2013-04-30,NA,NA,NA,NA,NA,NA,0.01,TRUE
"349",750102,"Ground Water","71047","9065246",302,"WATER",533125,2013-04-30,NA,NA,NA,NA,NA,NA,0.01,TRUE
"350",750103,"Ground Water",NA,NA,NA,"WATER",530068,2012-04-12,NA,NA,NA,NA,NA,NA,0.00461,TRUE
"351",750104,"Ground Water","216524","0442716A",NA,"WATER",533121,2013-05-02,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"352",750104,"Ground Water","216524","0442716A",NA,"WATER",560169,2012-04-12,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"353",750105,"Ground Water",NA,NA,NA,"WATER",529999,2012-04-27,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"354",750107,"Ground Water",NA,NA,NA,"WATER",530074,2012-01-31,NA,NA,NA,NA,NA,NA,0.00024,TRUE
"355",750107,"Ground Water",NA,NA,NA,"WATER",535104,2012-02-20,NA,NA,NA,NA,NA,NA,0.00197,TRUE
"356",750108,"Ground Water",NA,NA,NA,"WATER",530064,2012-02-27,NA,NA,NA,NA,NA,NA,0.00016,TRUE
"357",750108,"Ground Water",NA,NA,NA,"WATER",535106,2013-05-23,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"358",750108,"Ground Water",NA,NA,NA,"WATER",550172,2016-05-27,NA,NA,NA,NA,NA,NA,0.0029,TRUE
"359",750120,"Ground Water","63280","9065000",763,"WATER",530502,2012-05-25,NA,NA,NA,NA,NA,NA,11,TRUE
"360",750121,"Ground Water",NA,NA,NA,"WATER",530010,2012-06-26,NA,NA,NA,NA,NA,NA,0.01,TRUE
"361",750121,"Ground Water",NA,NA,NA,"WATER",531096,2011-02-15,NA,NA,NA,NA,NA,NA,0.02,TRUE
"362",750121,"Ground Water",NA,NA,NA,"WATER",535165,2013-10-17,NA,NA,NA,NA,NA,NA,0.0075,TRUE
"363",750123,"Ground Water","221096","0451016",600,"WATER",534107,2011-11-04,NA,NA,NA,NA,NA,NA,25.4,TRUE
"364",750123,"Ground Water","221096","0451016",600,"WATER",540970,2014-12-19,NA,NA,NA,NA,NA,NA,14,TRUE
"365",750135,"Ground Water","64349","0952710",850,"WATER",530020,2012-08-31,NA,NA,NA,NA,NA,NA,14,TRUE
"366",750137,"Ground Water",NA,NA,NA,"WATER",530026,2012-02-15,NA,NA,NA,NA,NA,NA,0.05,TRUE
"367",750140,"Ground Water",NA,NA,NA,"WATER",530425,2011-12-29,NA,NA,NA,NA,NA,NA,0.005,TRUE
"368",750141,"Ground Water",NA,NA,NA,"WATER",530031,2012-05-04,NA,NA,NA,NA,NA,NA,0.0088,TRUE
"369",750142,"Ground Water","259211","0528355",740,"WATER",530427,2012-02-14,NA,NA,NA,NA,NA,NA,4.4,TRUE
"370",750143,"Ground Water","66109","9065073",768,"WATER",530033,2012-07-02,NA,NA,NA,NA,NA,NA,24.9,TRUE
"371",750143,"Ground Water","66109","9065073",768,"WATER",533913,2013-06-07,NA,NA,NA,NA,NA,NA,13.5,TRUE
"372",750145,"Ground Water","185249","0381113",1050,"WATER",530428,2012-01-26,NA,NA,NA,NA,NA,NA,8.7,TRUE
"373",750146,"Ground Water","202390","0409546",NA,"WATER",530040,2012-06-19,NA,NA,NA,NA,NA,NA,0.012,TRUE
"374",750147,"Domestic Well",NA,NA,NA,"WATER",530434,2011-11-07,NA,NA,NA,NA,NA,NA,0.0073,TRUE
"375",750148,"Ground Water",NA,NA,NA,"WATER",530442,2011-08-17,NA,NA,NA,NA,NA,NA,9.2,TRUE
"376",750149,"Ground Water","152750","0293184",265,"WATER",530045,2012-02-02,NA,NA,NA,NA,NA,NA,0.04,TRUE
"377",750152,"Ground Water","31563","0917049",89,"WATER",530414,2012-02-01,NA,NA,NA,NA,NA,NA,0.005,TRUE
"378",750154,"Ground Water","53350","9064747",720,"WATER",530462,2011-04-08,NA,NA,NA,NA,NA,NA,3.1,TRUE
"379",750154,"Ground Water","53350","9064747",720,"WATER",531172,2013-01-14,NA,NA,NA,NA,NA,NA,2.8,TRUE
"380",750155,"Ground Water","266150","0542004",NA,"WATER",530439,2011-11-07,NA,NA,NA,NA,NA,NA,8.1,TRUE
"381",750156,"Ground Water","179268","0368536",NA,"WATER",530465,2011-02-25,NA,NA,NA,NA,NA,NA,0.012,TRUE
"382",750157,"Ground Water","228963","04654228",NA,"WATER",530473,2010-07-08,NA,NA,NA,NA,NA,NA,29,TRUE
"383",750158,"Ground Water","164639","0338627",550,"WATER",530482,2010-07-20,NA,NA,NA,NA,NA,NA,27,TRUE
"384",750158,"Ground Water","164639","0338627",550,"WATER",530483,2010-07-20,1.1,NA,NA,NA,NA,NA,NA,TRUE
"385",750159,"Ground Water","99033","0092855",400,"WATER",530488,2010-09-22,NA,NA,NA,NA,NA,NA,13,TRUE
"386",750159,"Ground Water","99033","0092855",400,"WATER",534774,2013-09-05,NA,NA,NA,NA,NA,NA,7,TRUE
"387",750168,"Ground Water",NA,NA,NA,"WATER",530825,2012-08-15,NA,NA,NA,NA,NA,NA,0.01,TRUE
"388",750169,"Ground Water",NA,"9065892",32,"WATER",536177,2012-05-02,NA,NA,NA,NA,NA,NA,4e-05,TRUE
"389",750169,"Ground Water",NA,"9065892",32,"WATER",536328,2013-05-10,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"390",750173,"Ground Water",NA,NA,NA,"WATER",536261,2013-10-08,NA,NA,NA,NA,NA,NA,0.0126,TRUE
"391",750173,"Ground Water",NA,NA,NA,"WATER",536263,2012-09-17,NA,NA,NA,NA,NA,NA,0.0083,TRUE
"392",750174,"Ground Water","262719","3650448",340,"WATER",536265,2013-10-08,NA,NA,NA,NA,NA,NA,0.0134,TRUE
"393",750174,"Ground Water","262719","3650448",340,"WATER",536277,2012-09-17,NA,NA,NA,NA,NA,NA,0.0084,TRUE
"394",750176,"Ground Water","38","9058227",8,"WATER",536326,2013-10-07,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"395",752129,"Ground Water","36205","0453023",805,"WATER",530423,2012-08-23,NA,NA,NA,NA,NA,NA,5.7,TRUE
"396",752129,"Ground Water","36205","0453023",805,"WATER",530424,2012-08-23,NA,NA,NA,NA,NA,NA,5.7,TRUE
"397",752129,"Ground Water","36205","0453023",805,"WATER",534242,2013-08-09,NA,NA,NA,NA,NA,NA,13,TRUE
"398",752130,"Ground Water","146167","9066563",200,"WATER",530087,2012-07-18,NA,NA,NA,NA,NA,NA,0.01,TRUE
"399",752131,"Ground Water","13565","9061653",77,"WATER",536179,2012-02-29,NA,NA,NA,NA,NA,NA,0.00172,TRUE
"400",752131,"Ground Water","13565","9061653",77,"WATER",536281,2013-02-28,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"401",752132,"Ground Water","192914","0395969",26,"WATER",536342,2013-05-10,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"402",752132,"Ground Water","192914","0395969",26,"WATER",536344,2012-05-02,NA,NA,NA,NA,NA,NA,5e-05,TRUE
"403",752133,"Ground Water","126292","0027271A",71,"WATER",536181,2012-02-29,NA,NA,NA,NA,NA,NA,0.00027,TRUE
"404",752133,"Ground Water","126292","0027271A",71,"WATER",536283,2013-02-28,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"405",752134,"Ground Water","59601","0485296B",25,"WATER",536348,2013-05-10,NA,NA,NA,NA,NA,NA,0.0525,TRUE
"406",752134,"Ground Water","59601","0485296B",25,"Water",536350,2012-05-02,NA,NA,NA,NA,NA,NA,0.047,TRUE
"407",752135,"Ground Water","167951","0344798A",22,"WATER",536257,2013-06-07,NA,NA,NA,NA,NA,NA,0.0066,TRUE
"408",752135,"Ground Water","167951","0344798A",22,"WATER",536259,2012-05-07,NA,NA,NA,NA,NA,NA,0.00026,TRUE
"409",752135,"Ground Water","167951","0344798A",22,"WATER",546150,2015-08-20,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"410",752137,"Ground Water","244994","0499503A",150,"WATER",530831,2012-08-21,NA,NA,NA,NA,NA,NA,0.01,TRUE
"411",752139,"Ground Water","287415","3653578",NA,"WATER",553570,2016-09-13,NA,NA,NA,NA,NA,NA,0.001,TRUE
"412",752139,"Ground Water","287415","3653578",NA,"WATER",559964,2017-06-29,NA,NA,NA,NA,NA,NA,0.001,TRUE
"413",752139,"Ground Water","287415","3653578",NA,"WATER",601407,2018-06-20,NA,NA,NA,NA,NA,NA,0.0049,TRUE
"414",752185,"Ground Water",NA,NA,NA,"WATER",530409,2012-07-30,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"415",752185,"Ground Water",NA,NA,NA,"WATER",535177,2013-10-23,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"416",752186,"Ground Water","258972","0525978",95,"WATER",530356,2012-09-06,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"417",752186,"Ground Water","258972","0525978",95,"WATER",535179,2013-10-23,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"418",752186,"Ground Water","258972","0525978",95,"WATER",542544,2014-12-30,NA,NA,NA,NA,NA,NA,0.001,TRUE
"419",752187,"Ground Water","272916","3613983J",65,"WATER",530357,2012-07-23,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"420",752187,"Ground Water","272916","3613983J",65,"WATER",535388,2013-09-04,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"421",752188,"Ground Water",NA,"3613983E",40,"WATER",549636,2016-04-14,NA,NA,NA,NA,NA,NA,0.001,TRUE
"422",752192,"Ground Water","214376","0437836A",236,"WATER",530393,2012-07-30,NA,NA,NA,NA,NA,NA,0.02,TRUE
"423",752192,"Ground Water","214376","0437836A",236,"WATER",535171,2013-10-17,NA,NA,NA,NA,NA,NA,0.01,TRUE
"424",752195,"Ground Water","234904","0479007B",420,"WATER",530397,2012-07-05,NA,NA,NA,NA,NA,NA,0.01,TRUE
"425",752195,"Ground Water","234904","0479007B",420,"WATER",535192,2013-08-28,NA,NA,NA,NA,NA,NA,0.01,TRUE
"426",752196,"Ground Water","234905","0479007A",300,"WATER",535190,2013-08-28,NA,NA,NA,NA,NA,NA,0.01,TRUE
"427",752196,"Ground Water","234905","0479007A",300,"WATER",535194,2012-07-05,NA,NA,NA,NA,NA,NA,0.02,TRUE
"428",752224,"Ground Water",NA,NA,NA,"WATER",530494,2011-10-13,NA,NA,NA,NA,NA,NA,5e-04,TRUE
"429",752224,"Ground Water",NA,NA,NA,"WATER",535098,2012-10-18,NA,NA,NA,NA,NA,NA,4e-04,TRUE
"430",752226,"Ground Water","11866","0014535A",100,"WATER",530496,2011-10-13,NA,NA,NA,NA,NA,NA,5e-04,TRUE
"431",752226,"Ground Water","11866","0014535A",100,"WATER",535100,2012-10-25,NA,NA,NA,NA,NA,NA,4e-04,TRUE
