"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","matrix","sample_id","sample_date","methane","ethane","propane","methane_units","delta_13c_c1","d13c_units","fraction","origin","wattenberg"
"477",755056,"Domestic Well",509822,4433384,"245249","0495842",780,"GAS",554462,2016-09-22,49.73,0.05,6e-04,"MOL %",-71.19,"per mil",982.806324110672,"Microbial",""
"478",755074,"Domestic Well",511349,4433965,"84225","9065747",698,"GAS",554670,2016-10-10,40.64,0.03,1e-04,"MOL %",-71.51,"per mil",1350.16611295681,"Microbial",""
"479",750146,"Ground Water",526545,4436008,"202390","0409546",NA,"GAS",541813,2015-01-06,47.01,0.03,1e-04,"MOL %",-73.46,"per mil",1561.79401993355,"Microbial",""
"480",753926,"Domestic Well",527255,4434214,"178744","0367879",780,"GAS",541805,2015-01-06,83.48,0.05,4e-04,"MOL %",-72.61,"per mil",1656.34920634921,"Microbial",""
"481",753332,"Domestic Well",517486,4448678,"105272","9066188",425,"GAS",538298,2014-06-03,26.82,0.04,1e-04,"MOL %",-72.1,"per mil",668.827930174564,"Microbial",""
"482",753399,"Commercial",517584,4446370,"62974","0541011",547,"GAS",538314,2014-06-11,42.85,0.06,1e-04,"MOL %",-71.86,"per mil",712.978369384359,"Microbial",""
"483",753418,"Domestic Well",515555,4449540,"83666","9065731",325,"GAS",538360,2014-06-24,48.32,0.06,1e-04,"MOL %",-70.73,"per mil",803.993344425957,"Microbial",""
"484",753335,"Commercial",517807,4451861,"269841","3603050",480,"GAS",538378,2014-05-13,15.92,0.02,1e-04,"MOL %",-71.47,"per mil",792.039800995025,"Microbial",""
"485",753338,"Domestic Well",514495,4448214,"266676","0543834",280,"GAS",538404,2014-05-15,35.36,0.05,1e-04,"MOL %",-71.29,"per mil",705.788423153693,"Microbial",""
"486",753355,"Domestic Well",524255,4446516,"211206","0428099",680,"GAS",538424,2014-05-21,66.27,0.1,9e-04,"MOL %",-69.94,"per mil",656.788899900892,"Microbial",""
"487",703215,"Domestic Well",512074,4433165,"173127",NA,625,"GAS",554688,2016-10-24,46.27,0.04,6e-04,"MOL %",-71.69,"per mil",1139.65517241379,"Microbial",""
"488",755135,"Domestic Well",512076,4430309,"290525","3659246A",920,"GAS",554698,2016-10-24,45.71,0.07,6e-04,"MOL %",-70.47,"per mil",647.450424929178,"Microbial",""
"489",753912,"Domestic Well",512806,4437502,"105303","0098794",670,"GAS",541829,2015-01-06,46.48,0.05,1e-04,"MOL %",-72.08,"per mil",927.744510978044,"Microbial",""
"490",753904,"Domestic Well",524476,4435844,"227719","0464711",980,"GAS",541849,2014-12-23,76.07,0.1,0.0012,"MOL %",-69.2,"per mil",751.679841897233,"Microbial",""
"491",753894,"Domestic Well",525777,4433523,"235527","0477781",870,"GAS",541865,2014-12-18,61.76,0.06,2e-04,"MOL %",-72.21,"per mil",1025.91362126246,"Microbial",""
"492",753891,"Domestic Well",524267,4435304,"182477","0374093",495,"GAS",541893,2014-12-17,64.67,0.07,5e-04,"MOL %",-83.05,"per mil",917.304964539007,"Microbial",""
"493",753943,"Domestic Well",512819,4444637,"239795","0488980",520,"GAS",541984,2015-01-13,41.48,0.06,1e-04,"MOL %",-71.87,"per mil",690.18302828619,"Microbial",""
"494",753932,"Domestic Well",512858,4443810,"220184","0447433",500,"GAS",541919,2015-01-08,49.37,0.06,3e-04,"MOL %",-72.04,"per mil",818.739635157546,"Microbial",""
"495",753934,"Domestic Well",512775,4443268,"67878","9065119",NA,"GAS",541933,2015-01-08,47.04,0.04,1e-04,"MOL %",-71.68,"per mil",1173.06733167082,"Microbial",""
"496",753903,"Domestic Well",523876,4436799,"148951","0277115",810,"GAS",541944,2015-01-07,56.97,0.06,1e-04,"MOL %",-73.09,"per mil",947.920133111481,"Microbial",""
"497",753699,"Domestic Well",530961,4444779,"175242","0362631",640,"GAS",553470,2016-06-30,60.33,0.05,1e-04,"MOL %",-71.28,"per mil",1204.19161676647,"Microbial",""
"498",753929,"Domestic Well",526074,4433400,"179612","0369703",980,"GAS",541952,2015-01-07,73.21,0.08,8e-04,"MOL %",-69.47,"per mil",906.064356435644,"Microbial",""
"499",753944,"Domestic Well",512452,4443609,"87451","9065830",NA,"GAS",541960,2015-01-13,50.64,0.05,1e-04,"MOL %",-71.49,"per mil",1010.77844311377,"Microbial",""
"500",753916,"Domestic Well",523522,4434575,"175808","0363635",1000,"GAS",541972,2015-01-07,77.59,0.12,0.0013,"MOL %",-69.5,"per mil",639.653751030503,"Microbial",""
"501",753264,"Domestic Well",513922,4452830,"247450","0499748",260,"GAS",538125,2014-05-01,14.71,0.0067,1e-04,"MOL %",-73.05,"per mil",2163.23529411765,"Microbial",""
"502",752170,"Ground Water",522533,4120571,"148938","0278076",NA,"GAS",539513,2014-06-26,74.94,0.0075,0.0019,"MOL %",-56,"per mil",7972.34042553191,"Microbial",""
"503",754462,"Domestic Well",533955,4442301,"67880","0343228",721,"GAS",546805,2015-11-11,69.9,0.05,1e-04,"MOL %",-72.86,"per mil",1395.20958083832,"Microbial",""
"504",754428,"Domestic Well",534409,4445687,"251602","3655924",560,"GAS",546787,2015-10-21,65.95,0.04,1e-04,"MOL %",-64.2,"per mil",1644.63840399002,"Microbial",""
"505",754461,"Domestic Well",533997,4442145,"89852","0530119",700,"GAS",546831,2015-11-11,81.1,0.07,1e-04,"MOL %",-72.02,"per mil",1156.91868758916,"Microbial",""
"506",754463,"Domestic Well",534295,4446073,"65605","3615382",520,"GAS",546823,2015-11-11,59.22,0.04,1e-04,"MOL %",-74.01,"per mil",1476.80798004988,"Microbial",""
"507",753499,"Domestic Well",516938,4455018,"237714","0481594",360,"GAS",539274,2014-07-22,41.62,0.05,1e-04,"MOL %",-76.18,"per mil",830.738522954092,"Microbial",""
"508",753513,"Domestic Well",523558,4445087,"75080","9065375",NA,"GAS",539282,2014-07-31,62.44,0.07,1e-04,"MOL %",-73.02,"per mil",890.727532097004,"Microbial",""
"509",753534,"Domestic Well",524178,4444139,"174063","0360691",605,"GAS",539286,2014-08-06,61.65,0.08,2e-04,"MOL %",-72.11,"per mil",768.703241895262,"Microbial",""
"510",753535,"Domestic Well",524158,4444492,"213643","0435200",600,"GAS",539290,2014-08-06,58.96,0.06,1e-04,"MOL %",-72.54,"per mil",981.031613976705,"Microbial",""
"511",753536,"Domestic Well",523415,4444728,"287456","3652666",620,"GAS",539298,2014-08-06,60.96,0.07,1e-04,"MOL %",-72.35,"per mil",869.614835948645,"Microbial",""
"512",754443,"Domestic Well",533938,4442222,"82789","9065699",709,"GAS",546849,2015-11-02,72.77,0.05,1e-04,"MOL %",-72.77,"per mil",1452.49500998004,"Microbial",""
"513",754431,"Domestic Well",534632,4441691,"233845","0475635",803,"GAS",546857,2015-10-29,76.46,0.05,1e-04,"MOL %",-72.27,"per mil",1526.14770459082,"Microbial",""
"514",705588,"Domestic Well",534185,4446522,"232033","0472491",520,"GAS",546865,2015-10-21,66.93,0.04,1e-04,"MOL %",-69.64,"per mil",1669.07730673317,"Microbial",""
"515",754083,"Ground Water",541697,4443172,"223797","0456501",640,"GAS",543317,2015-02-24,69.46,0.05,0.01,"MOL %",-69.6,"per mil",1157.66666666667,"Microbial",""
"516",754084,"Ground Water",541886,4442888,"71710","9065267",NA,"GAS",543319,2015-04-08,31.43,0.01,0.01,"MOL %",-69,"per mil",1571.5,"Microbial",""
"517",753960,"Domestic Well",525668,4443348,"226938","0460980",655,"GAS",542153,2015-01-20,58.84,0.06,1e-04,"MOL %",-73.05,"per mil",979.034941763727,"Microbial",""
"518",753725,"Commercial",523016,4436040,"54673","0466019",1060,"GAS",540122,2014-10-29,76.25,0.12,9e-04,"MOL %",-70.06,"per mil",630.686517783292,"Microbial",""
"519",753723,"Domestic Well",524187,4434832,"159324","3644748",870,"GAS",540134,2014-10-28,23.47,0.02,1e-04,"MOL %",-85.36,"per mil",1167.66169154229,"Microbial",""
"520",754004,"Domestic Well",525909,4433004,"159508","0322109",980,"GAS",542258,2015-02-04,76.21,0.05,5e-04,"MOL %",-71.86,"per mil",1509.10891089109,"Microbial",""
"521",753967,"Commercial",521479,4434235,"276224","3624109",NA,"GAS",542274,2015-01-21,69.26,0.05,1e-04,"MOL %",-71.65,"per mil",1382.43512974052,"Microbial",""
"522",753963,"Domestic Well",512825,4443920,"47541","9064556",440,"GAS",542290,2015-01-20,40.57,0.01,1e-04,"MOL %",-69.75,"per mil",4016.83168316832,"Microbial",""
"523",753964,"Domestic Well",513110,4444553,"179591","0369982",442,"GAS",542324,2015-01-21,52.36,0.07,6e-04,"MOL %",-71.26,"per mil",741.643059490085,"Microbial",""
"524",753966,"Domestic Well",514180,4444124,"191201","0391610",490,"GAS",542332,2015-01-21,35.91,0.03,1e-04,"MOL %",-69.53,"per mil",1193.02325581395,"Microbial",""
"525",753949,"Domestic Well",529083,4434318,"194475","0391474",815,"GAS",542354,2015-01-14,51.11,0.03,1e-04,"MOL %",-74.57,"per mil",1698.00664451827,"Microbial",""
"526",753931,"Domestic Well",529633,4435096,"137539","0249905B",700,"GAS",542366,2015-01-08,77.6,0.05,1e-04,"MOL %",-72.99,"per mil",1548.90219560878,"Microbial",""
"527",755327,"Domestic Well",520153,4428127,"200115","0408608",1260,"GAS",554888,2017-01-10,51.47,0.06,0.01,"MOL %",-70.3,"per mil",735.285714285714,"Microbial",""
"528",754202,"Domestic Well",528191,4434074,"225208","0458044A",980,"GAS",544307,2015-05-28,57.37,0.05,2e-04,"MOL %",-71.53,"per mil",1142.82868525896,"Microbial",""
"529",753219,"Domestic Well",524143,4445201,"228968","0465526",600,"GAS",547092,2015-11-18,61.98,0.07,1e-04,"MOL %",-72.45,"per mil",884.16547788873,"Microbial",""
"530",754245,"Commercial",516049,4440440,"69339","3645003",550,"GAS",544839,2015-06-23,52.79,0.07,5e-04,"MOL %",-72.98,"per mil",748.794326241135,"Microbial",""
"531",754187,"Domestic Well",525884,4441240,"265524","0541445B",NA,"GAS",544845,2015-07-06,56.75,0.06,1e-04,"MOL %",-72.84,"per mil",944.259567387687,"Microbial",""
"532",754189,"Domestic Well",525678,4440856,"208101","0425244B",640,"GAS",544861,2015-06-24,80.52,0.06,1e-04,"MOL %",-71.1,"per mil",1339.76705490849,"Microbial",""
"533",754270,"Domestic Well",527957,4438572,"217005","0405429",675,"GAS",545090,2015-07-22,61.17,0.06,2e-04,"MOL %",-71.77,"per mil",1016.11295681063,"Microbial",""
"534",753153,"Domestic Well",511807,4440017,"182924","0374803",521,"GAS",545100,2015-07-20,45.58,0.05,1e-04,"MOL %",-72.79,"per mil",909.780439121756,"Microbial",""
"535",755054,"Domestic Well",511446,4432874,"156391","0308918",762,"GAS",554981,2016-10-26,47.27,0.06,9e-04,"MOL %",-70.39,"per mil",776.190476190476,"Microbial",""
"536",755183,"Domestic Well",511791,4434348,"214864","0438691",815,"GAS",554989,2016-10-31,32.88,0.05,4e-04,"MOL %",-69.19,"per mil",652.380952380952,"Microbial",""
"537",755186,"Domestic Well",510766,4433343,"250529","0509209",731,"GAS",555015,2016-11-01,42.6,0.05,1e-04,"MOL %",-71.15,"per mil",850.299401197605,"Microbial",""
"538",753999,"Domestic Well",518617,4436584,"218835","0447521",880,"GAS",548447,2016-01-25,62.61,0.11,4e-04,"MOL %",-70.52,"per mil",567.119565217391,"Microbial",""
"539",754089,"Domestic Well",509953,4433504,"250265","0507109",756,"GAS",548463,2016-02-04,36.61,0.04,6e-04,"MOL %",-71.17,"per mil",901.724137931034,"Microbial",""
"540",753995,"Domestic Well",521521,4435841,"78257","3664710",NA,"GAS",548487,2016-02-08,51.77,0.06,1e-04,"MOL %",-72.72,"per mil",861.397670549085,"Microbial",""
"541",753997,"Domestic Well",512633,4443376,"165795","0340941",506,"GAS",542660,2015-01-29,50.59,0.06,6e-04,"MOL %",-71.38,"per mil",834.818481848185,"Microbial",""
"542",753996,"Domestic Well",520579,4435751,"207253","0423515",875,"GAS",542676,2015-01-29,51.74,0.06,6e-04,"MOL %",-73.59,"per mil",853.795379537954,"Microbial",""
"543",754001,"Domestic Well",516200,4434982,"242415","0493147",750,"GAS",542694,2015-02-02,51.34,0.07,1e-04,"MOL %",-72.35,"per mil",732.382310984308,"Microbial",""
"544",754006,"Domestic Well",529698,4434208,"252315","0513946",840,"GAS",542748,2015-02-04,49.56,0.03,1e-04,"MOL %",-73.14,"per mil",1646.51162790698,"Microbial",""
"545",754012,"Domestic Well",508181,4431419,"220291","0449119",720,"GAS",542710,2015-02-03,42.28,0.04,1e-04,"MOL %",-72.35,"per mil",1054.36408977556,"Microbial",""
"546",754002,"Domestic Well",511794,4436597,"47625","0475492",700,"GAS",542724,2015-02-03,77.48,0.08,1e-04,"MOL %",-73.78,"per mil",967.29088639201,"Microbial",""
"547",754005,"Commercial",512355,4436888,"58471","0497545",726,"GAS",542732,2015-02-03,47.98,0.05,1e-04,"MOL %",-71.75,"per mil",957.684630738523,"Microbial",""
"548",754007,"Domestic Well",520700,4435815,"209840","0427599",875,"GAS",542776,2015-02-05,51.28,0.06,1e-04,"MOL %",-73.85,"per mil",853.24459234609,"Microbial",""
"549",754043,"Domestic Well",505673,4427758,"262516","0536060",820,"GAS",542804,2015-02-10,59.26,0.05,1e-04,"MOL %",-71.81,"per mil",1182.83433133733,"Microbial",""
"550",754066,"Commercial",516237,4433376,"61813","0525693",860,"GAS",542882,2015-02-17,20.93,0.01,1e-04,"MOL %",-60.64,"per mil",2072.27722772277,"Microbial",""
"551",754045,"Domestic Well",516223,4430832,"87176","9065825",NA,"GAS",542832,2015-02-10,49.66,0.05,1e-04,"MOL %",-73.51,"per mil",991.217564870259,"Microbial",""
"552",754013,"Commercial",507608,4431109,"54136","0462216",702,"GAS",542862,2015-02-05,46.85,0.03,1e-04,"MOL %",-72.18,"per mil",1556.47840531561,"Microbial",""
"553",753208,"Domestic Well",510570,4437926,"107308","0105891",634,"GAS",545202,2015-08-05,37.94,0.04,1e-04,"MOL %",-73.33,"per mil",946.134663341646,"Microbial",""
"554",753888,"Domestic Well",524629,4433552,"187275","0383668",925,"GAS",541678,2014-12-16,25.61,0.0034,1e-04,"MOL %",-72.79,"per mil",7317.14285714286,"Microbial",""
"555",753884,"Domestic Well",523863,4433796,"108103","9066217",NA,"GAS",541654,2014-12-15,58.99,0.05,1e-04,"MOL %",-72.77,"per mil",1177.44510978044,"Microbial",""
"556",752815,"Domestic Well",510876,4443176,"283948","4443182",NA,"GAS",541690,2015-01-06,44.15,0.05,1e-04,"MOL %",-70.07,"per mil",881.2375249501,"Microbial",""
"557",754178,"Domestic Well",517813,4436618,"157773","0313483",720,"GAS",543938,2015-04-02,58.96,0.09,5e-04,"MOL %",-71.68,"per mil",651.491712707182,"Microbial",""
"558",705153,"Irrigation",518563,4439814,"192966",NA,750,"GAS",543950,2015-03-18,64.8,0.06,1e-04,"MOL %",-72.62,"per mil",1078.20299500832,"Microbial",""
"559",754135,"Domestic Well",519260,4440655,"277492","3628637B",NA,"GAS",543958,2015-03-17,75.42,0.07,1e-04,"MOL %",-70.88,"per mil",1075.89158345221,"Microbial",""
"560",754137,"Domestic Well",517770,4440637,"43409","9064331",567,"GAS",543966,2015-03-16,50.11,0.03,1e-04,"MOL %",-74.42,"per mil",1664.78405315615,"Microbial",""
"561",754149,"Domestic Well",519687,4440490,"50946","9064687",685,"GAS",543972,2015-04-01,58.78,0.06,1e-04,"MOL %",-72.62,"per mil",978.036605657238,"Microbial",""
"562",754129,"Domestic Well",518314,4441380,"211207","0431836",680,"GAS",543980,2015-04-01,71.34,0.08,2e-04,"MOL %",-71.47,"per mil",889.526184538653,"Microbial",""
"563",754169,"Domestic Well",519492,4439172,"170455","0350572",725,"GAS",543996,2015-03-26,57.35,0.06,1e-04,"MOL %",-72.71,"per mil",954.242928452579,"Microbial",""
"564",753877,"Domestic Well",524364,4433620,"94605","9065980",900,"GAS",541714,2014-12-15,8.96,0.0098,3e-04,"MOL %",-82.54,"per mil",887.128712871287,"Microbial",""
"565",753878,"Domestic Well",523688,4433793,"191447","0391751",920,"GAS",541720,2014-12-15,53.97,0.05,1e-04,"MOL %",-73.12,"per mil",1077.24550898204,"Microbial",""
"566",754152,"Domestic Well",518776,4440904,"164715","3656031",770,"GAS",544012,2015-03-24,65.03,0.11,6e-04,"MOL %",-70.43,"per mil",587.974683544304,"Microbial",""
"567",754134,"Domestic Well",517956,4441475,"46169","3629380",675,"GAS",544038,2015-03-18,75.81,0.09,1e-04,"MOL %",-71.94,"per mil",841.398446170921,"Microbial",""
"568",754130,"Domestic Well",517818,4439150,"37056","9063898",645,"GAS",544056,2015-03-11,70.87,0.06,1e-04,"MOL %",-71.65,"per mil",1179.20133111481,"Microbial",""
"569",753802,"Domestic Well",528387,4447970,"91757","0532433",420,"GAS",540847,2014-12-02,62.01,0.07,1e-04,"MOL %",-73.22,"per mil",884.593437945792,"Microbial",""
"570",753759,"Domestic Well",508199,4431167,"73552","9065321",NA,"GAS",540881,2014-11-05,70.19,0.08,1e-04,"MOL %",-71.17,"per mil",876.279650436954,"Microbial",""
"571",754301,"Domestic Well",519292,4434516,"208303","0424611",845,"GAS",545424,2015-08-19,46.87,0.06,1e-04,"MOL %",-72.42,"per mil",779.866888519135,"Microbial",""
"572",753809,"Domestic Well",510503,4436617,"43055","9064304",600,"GAS",540865,2014-12-03,58.52,0.07,1e-04,"MOL %",-78.87,"per mil",834.807417974322,"Microbial",""
"573",753758,"Domestic Well",506550,4430417,"117336","0209257",703,"GAS",540887,2014-11-05,47.06,0.04,1e-04,"MOL %",-71.6,"per mil",1173.56608478803,"Microbial",""
"574",753764,"Domestic Well",528239,4443147,"212664","0433841",570,"GAS",540899,2014-11-06,61.04,0.06,1e-04,"MOL %",-72.45,"per mil",1015.64059900166,"Microbial",""
"575",753757,"Domestic Well",523636,4434950,"175331","0362112",865,"GAS",540893,2014-11-05,59.23,0.05,1e-04,"MOL %",-72.36,"per mil",1182.23552894212,"Microbial",""
"576",753763,"Domestic Well",525527,4446682,"210071","0428862",575,"GAS",540905,2014-11-06,60.77,0.07,1e-04,"MOL %",-72.98,"per mil",866.904422253923,"Microbial",""
"577",753779,"Domestic Well",524168,4436799,"22691","0439594",850,"GAS",540919,2014-11-19,56.53,0.05,1e-04,"MOL %",-72.87,"per mil",1128.34331337325,"Microbial",""
"578",753784,"Domestic Well",511221,4438226,"215038","0439448",580,"GAS",540911,2014-11-18,38.47,0.03,1e-04,"MOL %",-74.51,"per mil",1278.073089701,"Microbial",""
"579",753789,"Domestic Well",524151,4443608,"103029","0097987",NA,"GAS",540925,2014-11-20,55.29,0.05,1e-04,"MOL %",-72.63,"per mil",1103.59281437126,"Microbial",""
"580",754300,"Domestic Well",517921,4433900,"116689","0208042",NA,"GAS",545436,2015-08-19,55.03,0.09,2e-04,"MOL %",-70.74,"per mil",610.088691796009,"Microbial",""
"581",754302,"Commercial",517838,4433587,"57918","0493435",960,"GAS",545444,2015-08-18,61.15,0.11,5e-04,"MOL %",-70.32,"per mil",553.393665158371,"Microbial",""
"582",754279,"Domestic Well",527215,4443162,"283407","3645640",535,"GAS",545452,2015-08-10,82.96,0.05,1e-04,"MOL %",-69.67,"per mil",1655.88822355289,"Microbial",""
"583",753788,"Domestic Well",523445,4434958,"203510","0415026",955,"GAS",540931,2014-11-20,45.79,0.03,1e-04,"MOL %",-77.13,"per mil",1521.26245847176,"Microbial",""
"584",753804,"Domestic Well",524303,4433608,"94609","0083149F",865,"GAS",540939,2014-12-04,32.71,0.04,1e-04,"MOL %",-82.03,"per mil",815.71072319202,"Microbial",""
"585",750123,"Ground Water",565670,4469934,"221096","0451016",600,"GAS",540972,2014-12-19,41.84,0.06,0,"MOL %",-73.1,"per mil",697.333333333333,"Microbial",""
"586",754379,"Domestic Well",525594,4439255,"75855","3653355",760,"GAS",545848,2015-09-24,55.72,0.05,1e-04,"MOL %",-71.11,"per mil",1112.17564870259,"Microbial",""
"587",754377,"Domestic Well",525751,4439816,"41681","0343260",670,"GAS",545852,2015-09-22,76.31,0.06,1e-04,"MOL %",-71.12,"per mil",1269.71713810316,"Microbial",""
"588",754378,"Commercial",525852,4439097,"64660","3604714",780,"GAS",545860,2015-09-23,48.87,0.03,1e-04,"MOL %",-69.6,"per mil",1623.58803986711,"Microbial",""
"589",753864,"Domestic Well",521407,4435804,"232954","0473244",935,"GAS",541055,2014-12-22,53.69,0.06,1e-04,"MOL %",-73.69,"per mil",893.344425956739,"Microbial",""
"590",754381,"Domestic Well",527333,4438674,"269741","3632133",NA,"GAS",545874,2015-09-22,85.97,0.03,1e-04,"MOL %",-71.17,"per mil",2856.14617940199,"Microbial",""
"591",754499,"Domestic Well",513022,4427901,"74895","9065369",NA,"GAS",547630,2015-12-07,37.21,0.02,1e-04,"MOL %",-71.45,"per mil",1851.24378109453,"Microbial",""
"592",755189,"Domestic Well",512051,4430652,"263489","0538544",870,"GAS",555117,2016-11-03,46.63,0.07,7e-04,"MOL %",-70.32,"per mil",659.547383309759,"Microbial",""
"593",755201,"Domestic Well",511220,4433392,"250531","0499360",750,"GAS",555123,2016-11-08,51.17,0.05,1e-04,"MOL %",-72.1,"per mil",1021.35728542914,"Microbial",""
"594",755337,"Irrigation",546008,4442850,"290142","3658165",545,"GAS",555136,2017-01-06,33.94,0.02,0.01,"MOL %",-71.6,"per mil",1131.33333333333,"Microbial",""
"595",754482,"Domestic Well",533497,4439989,"68897","3644166",NA,"GAS",547646,2015-11-30,72.54,0.04,1e-04,"MOL %",-71.79,"per mil",1808.97755610973,"Microbial",""
"596",754483,"Domestic Well",513543,4428656,"48617","0408131",780,"GAS",547654,2015-11-30,63.11,0.06,1e-04,"MOL %",-72.96,"per mil",1050.08319467554,"Microbial",""
"597",752268,"Ground Water",527369,4436687,"33305","9063680",50,"GAS",547666,2015-11-24,73.91,0.04,1e-04,"MOL %",-71.46,"per mil",1843.1421446384,"Microbial",""
"598",754476,"Domestic Well",532924,4441222,"226371","0460431",665,"GAS",547678,2015-11-23,62.11,0.04,1e-04,"MOL %",-71.91,"per mil",1548.87780548628,"Microbial",""
"599",754081,"Domestic Well",505425,4425968,"267779","0547155",940,"GAS",543439,2015-03-12,64.4,0.13,0.0018,"MOL %",-70.59,"per mil",488.619119878604,"Microbial",""
"600",754114,"Stock or  Irrigation",524160,4442392,"72856","9065300",NA,"GAS",543447,2015-03-09,55.57,0.06,1e-04,"MOL %",-73.43,"per mil",924.625623960067,"Microbial",""
"601",753968,"Domestic Well",524212,4443541,"158630","0316193",625,"GAS",543451,2015-03-10,57.56,0.06,1e-04,"MOL %",-73.06,"per mil",957.737104825291,"Microbial",""
"602",754136,"Domestic Well",517729,4439161,"212077","0429293",755,"GAS",543541,2015-03-17,61.17,0.09,4e-04,"MOL %",-71.29,"per mil",676.659292035398,"Microbial",""
"603",754112,"Domestic Well",507809,4428268,"225931","0459814",815,"GAS",543519,2015-03-31,58.08,0.06,1e-04,"MOL %",-72.87,"per mil",966.389351081531,"Microbial",""
"604",754153,"Commercial",516257,4438908,"60941","0521986",642,"GAS",543527,2015-03-24,55.13,0.08,5e-04,"MOL %",-72.57,"per mil",684.844720496894,"Microbial",""
"605",754148,"Domestic Well",516480,4441509,"275328","3621322",560,"GAS",543535,2015-03-19,56.89,0.08,1e-04,"MOL %",-70.71,"per mil",710.23720349563,"Microbial",""
"606",754156,"Domestic Well",511218,4432340,"224588","0454567",780,"GAS",543632,2015-03-26,35.47,0.01,5e-04,"MOL %",-67.72,"per mil",3378.09523809524,"Microbial",""
"607",755204,"Domestic Well",511013,4434020,"216627","0442285C",840,"GAS",555171,2016-11-10,61.75,0.06,1e-04,"MOL %",-71.17,"per mil",1027.45424292845,"Microbial",""
"608",755900,"Domestic Well",381045,4492868,"297554","9602150",175,"GAS",560097,2017-08-10,52.71,0.03,0.01,"MOL %",-78.5,"per mil",1317.75,"Microbial",""
"609",756951,"Domestic Well",504340,4425326,"223771","0456122",920,"GAS",560141,2017-09-19,35.4,0.04,0,"MOL %",-69.5,"per mil",885,"Microbial",""
"610",753592,"Commercial",527272,4447840,"272120","3611989",NA,"GAS",540016,2014-09-23,64.35,0.06,1e-04,"MOL %",-73.08,"per mil",1070.71547420965,"Microbial",""
"611",753661,"Domestic Well",499417,4433860,"198317","0403580",520,"GAS",540030,2014-09-30,86.65,0.26,1e-04,"MOL %",-90.4,"per mil",333.141099577086,"Microbial",""
"612",753709,"Domestic Well",499755,4433864,"197001","0401971",580,"GAS",540070,2014-10-15,38.36,0.11,1e-04,"MOL %",-87.34,"per mil",348.410535876476,"Microbial",""
"613",753707,"Domestic Well",525500,4444095,"66897","9065096",540,"GAS",540054,2014-10-14,75.25,0.12,0.0032,"MOL %",-70.16,"per mil",610.795454545455,"Microbial",""
"614",753714,"Domestic Well",531165,4444159,"179023","0368856",530,"GAS",540080,2014-10-22,60.05,0.05,1e-04,"MOL %",-72.69,"per mil",1198.60279441118,"Microbial",""
"615",753951,"Domestic Well",523506,4433653,"95917","0213907",915,"GAS",541999,2015-01-15,54.95,0.05,1e-04,"MOL %",-72.85,"per mil",1096.80638722555,"Microbial",""
"616",704680,"Domestic Well",512839,4443442,"146058","0267068",510,"GAS",542007,2015-01-14,46.42,0.05,1e-04,"MOL %",-72.55,"per mil",926.546906187625,"Microbial",""
"617",753950,"Domestic Well",529119,4434643,"255263","0519844",500,"GAS",542015,2015-01-14,72.57,0.09,7e-04,"MOL %",-69.63,"per mil",800.110253583241,"Microbial",""
"618",753959,"Domestic Well",527502,4433880,"237035","0483057",0,"GAS",542054,2015-01-19,58.04,0.05,1e-04,"MOL %",-71.63,"per mil",1158.48303393214,"Microbial",""
"619",753957,"Domestic Well",521419,4436189,"213792","0436379B",935,"GAS",542125,2015-01-19,45.24,0.05,1e-04,"MOL %",-73.56,"per mil",902.994011976048,"Microbial",""
"620",753954,"Commercial",522799,4434704,"47218","0404761C",1086,"GAS",542064,2015-01-15,56.55,0.06,1e-04,"MOL %",-72.4,"per mil",940.931780366057,"Microbial",""
"621",753953,"Commercial",523099,4435128,"47217","0404761B",NA,"GAS",542143,2015-01-19,57.36,0.07,1e-04,"MOL %",-72.39,"per mil",818.259629101284,"Microbial",""
"622",755250,"Domestic Well",529014,4436104,"51502","9064701",802,"GAS",555254,2016-11-30,52.64,0.03,1e-04,"MOL %",-71.73,"per mil",1748.83720930233,"Microbial",""
"623",754248,"Commercial",530832,4440809,"71543","9065261",NA,"GAS",555262,2016-11-22,87.74,0.75,0.04,"MOL %",-57.74,"per mil",111.06329113924,"Microbial",""
