"","SampleID","FacilityID","Sample.Date","Matrix","Sample.Reason","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth"
"14661",542600,753985,"1/27/2015 9:58:00","WATER","Trip Blank","Domestic Well",520718,4434412,40.05,-104.75,"SESE",10,"1 N","66 W","6","WELD                               ",41184,"9064225",922
"14662",542602,753985,"1/27/2015 9:58:00","WATER","Voluntary baseline sample","Domestic Well",520718,4434412,40.05,-104.75,"SESE",10,"1 N","66 W","6","WELD                               ",41184,"9064225",922
"14663",542606,753985,"1/27/2015 9:58:00","WATER","Voluntary baseline sample","Domestic Well",520718,4434412,40.05,-104.75,"SESE",10,"1 N","66 W","6","WELD                               ",41184,"9064225",922
"14664",542610,753987,"1/27/2015 11:45:00","WATER","Trip Blank","Domestic Well",514559,4442895,40.13,-104.82,"NWSW",18,"2 N","66 W","6","WELD                               ",41068,"0335897",520
"14665",542616,753987,"1/27/2015 11:45:00","WATER","Voluntary baseline sample","Domestic Well",514559,4442895,40.13,-104.82,"NWSW",18,"2 N","66 W","6","WELD                               ",41068,"0335897",520
"14666",542620,753987,"1/27/2015 11:45:00","WATER","Voluntary baseline sample","Domestic Well",514559,4442895,40.13,-104.82,"NWSW",18,"2 N","66 W","6","WELD                               ",41068,"0335897",520
"14667",542622,753993,"1/28/2015 10:03:00","WATER","Trip Blank","Domestic Well",524141,4435822,40.07,-104.71,"NENE",12,"1 N","66 W","6","WELD                               ",50954,"9064688",158
"14668",542624,753993,"1/28/2015 10:03:00","WATER","Voluntary baseline sample","Domestic Well",524141,4435822,40.07,-104.71,"NENE",12,"1 N","66 W","6","WELD                               ",50954,"9064688",158
"14669",542635,754194,"3/31/2015 15:00:00","WATER","Rule 318A.e.(4)/318A.f Pre Drill ","Ground Water",530718,4487556,40.53,-104.63,"NWNW",35,"7 N","65 W","6","WELD                               ",275006,"3619196 ",300
"14670",542641,706409,"1/7/2015 15:10:00","WATER","COA 6 Year Post Drill","Domestic Well",276969,4103100,37.04,-107.5,"SENW",4,"32 N","6 W","","LA PLATA                           ",214645,"",224
"14671",542643,706245,"1/6/2015 12:48:00","WATER","COA 6 Year Post Drill","Domestic Well",277138,4102555,37.04,-107.5,"NESW",4,"32 N","6 W","","LA PLATA                           ",216226,"",240
"14672",542644,706254,"12/17/2008 0:00:00","WATER","COA Post Drill","Domestic Well",270645,4110940,37.11,-107.58,"NESW",11,"33 N","7 W","N","LA PLATA                           ",151002,"",180
"14673",542645,706254,"11/12/2008 0:00:00","WATER","COA Post Drill","Domestic Well",270645,4110940,37.11,-107.58,"NESW",11,"33 N","7 W","N","LA PLATA                           ",151002,"",180
"14674",542646,753664,"1/28/2009 0:00:00","WATER","Rule 608  1 year post drill","Domestic Well",268245,4112199,37.12,-107.6,"SESE",4,"33 N","7 W","N","LA PLATA                           ",89723,"0079667D",NA
"14675",542647,753664,"2/16/2012 0:00:00","WATER","Rule 608 3 year post drill","Domestic Well",268245,4112199,37.12,-107.6,"SESE",4,"33 N","7 W","N","LA PLATA                           ",89723,"0079667D",NA
"14676",542648,753664,"2/25/2015 0:00:00","WATER","Rule 608 6 year post drill","Domestic Well",268245,4112199,37.12,-107.6,"SESE",4,"33 N","7 W","N","LA PLATA                           ",89723,"0079667D",NA
"14677",542649,706729,"3/10/2009 0:00:00","WATER","Rule 608  1 year post drill","Domestic Well",270893,4112242,37.12,-107.57,"SESE",2,"33 N","7 W","N","LA PLATA                           ",NA,"",70
"14678",542653,753997,"1/29/2015 15:33:00","WATER","Trip Blank","Domestic Well",512633,4443376,40.14,-104.85,"SENE",14,"2 N","67 W","6","WELD                               ",165795,"0340941",506
"14679",542657,753997,"1/29/2015 15:33:00","WATER","Voluntary baseline sample","Domestic Well",512633,4443376,40.14,-104.85,"SENE",14,"2 N","67 W","6","WELD                               ",165795,"0340941",506
"14680",542661,753997,"1/29/2015 15:33:00","WATER","Voluntary baseline sample","Domestic Well",512633,4443376,40.14,-104.85,"SENE",14,"2 N","67 W","6","WELD                               ",165795,"0340941",506
"14681",542663,753994,"1/29/2015 10:00:00","WATER","Trip Blank","Domestic Well",519401,4436127,40.07,-104.77,"SWSW",3,"1 N","66 W","6","WELD                               ",281923,"3642599",NA
"14682",542665,753994,"1/29/2015 10:00:00","WATER","Voluntary baseline sample","Domestic Well",519401,4436127,40.07,-104.77,"SWSW",3,"1 N","66 W","6","WELD                               ",281923,"3642599",NA
"14683",542669,753994,"1/29/2015 10:00:00","WATER","Voluntary baseline sample","Domestic Well",519401,4436127,40.07,-104.77,"SWSW",3,"1 N","66 W","6","WELD                               ",281923,"3642599",NA
"14684",542671,753996,"1/29/2015 12:48:00","WATER","Trip Blank","Domestic Well",520579,4435751,40.07,-104.75,"NWNE",10,"1 N","66 W","6","WELD                               ",207253,"0423515",875
"14685",542673,753996,"1/29/2015 12:48:00","WATER","Voluntary baseline sample","Domestic Well",520579,4435751,40.07,-104.75,"NWNE",10,"1 N","66 W","6","WELD                               ",207253,"0423515",875
"14686",542677,753996,"1/29/2015 12:48:00","WATER","Voluntary baseline sample","Domestic Well",520579,4435751,40.07,-104.75,"NWNE",10,"1 N","66 W","6","WELD                               ",207253,"0423515",875
"14687",542681,753995,"1/29/2015 10:52:00","WATER","Trip Blank","Domestic Well",521521,4435841,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",78257,"3664710",NA
"14688",542683,753995,"1/29/2015 10:52:00","WATER","Voluntary baseline sample","Domestic Well",521521,4435841,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",78257,"3664710",NA
"14689",542687,753995,"1/29/2015 10:52:00","WATER","Voluntary baseline sample","Domestic Well",521521,4435841,40.07,-104.74,"NENW",11,"1 N","66 W","6","WELD                               ",78257,"3664710",NA
"14690",542689,754001,"2/2/2015 16:25:00","WATER","Trip Blank","Domestic Well",516200,4434982,40.06,-104.81,"NWSW",8,"1 N","66 W","6","WELD                               ",242415,"0493147",750
"14691",542691,754001,"2/2/2015 16:25:00","WATER","Voluntary baseline sample","Domestic Well",516200,4434982,40.06,-104.81,"NWSW",8,"1 N","66 W","6","WELD                               ",242415,"0493147",750
"14692",542695,754001,"2/2/2015 16:25:00","WATER","Voluntary baseline sample","Domestic Well",516200,4434982,40.06,-104.81,"NWSW",8,"1 N","66 W","6","WELD                               ",242415,"0493147",750
"14693",542697,753999,"2/2/2015 12:05:00","WATER","Trip Blank","Domestic Well",518617,4436584,40.07,-104.78,"NWSE",4,"1 N","66 W","6","WELD                               ",218835,"0447521",880
"14694",542699,753999,"2/2/2015 12:05:00","WATER","Voluntary baseline sample","Domestic Well",518617,4436584,40.07,-104.78,"NWSE",4,"1 N","66 W","6","WELD                               ",218835,"0447521",880
"14695",542703,753999,"2/2/2015 12:05:00","WATER","Voluntary baseline sample","Domestic Well",518617,4436584,40.07,-104.78,"NWSE",4,"1 N","66 W","6","WELD                               ",218835,"0447521",880
"14696",542705,754012,"2/3/2015 9:50:00","WATER","Trip Blank","Domestic Well",508181,4431419,40.03,-104.9,"SWSW",21,"1 N","67 W","6","WELD                               ",220291,"0449119",720
"14697",542707,754012,"2/3/2015 10:05:00","WATER","Voluntary baseline sample","Domestic Well",508181,4431419,40.03,-104.9,"SWSW",21,"1 N","67 W","6","WELD                               ",220291,"0449119",720
"14698",542711,754012,"2/3/2015 9:50:00","WATER","Voluntary baseline sample","Domestic Well",508181,4431419,40.03,-104.9,"SWSW",21,"1 N","67 W","6","WELD                               ",220291,"0449119",720
"14699",542713,754002,"2/3/2015 9:50:00","WATER","Trip Blank","Domestic Well",511794,4436597,40.07,-104.86,"NESW",2,"1 N","67 W","6","WELD                               ",47625,"0475492",700
"14700",542715,754002,"2/3/2015 9:50:00","WATER","Voluntary baseline sample","Domestic Well",511794,4436597,40.07,-104.86,"NESW",2,"1 N","67 W","6","WELD                               ",47625,"0475492",700
"14701",542725,754002,"2/3/2015 9:50:00","WATER","Voluntary baseline sample","Domestic Well",511794,4436597,40.07,-104.86,"NESW",2,"1 N","67 W","6","WELD                               ",47625,"0475492",700
"14702",542727,754005,"2/3/2015 12:40:00","WATER","Trip Blank","Commercial",512355,4436888,40.08,-104.85,"SWNE",2,"1 N","67 W","6","WELD                               ",58471,"0497545",726
"14703",542729,754005,"2/3/2015 12:40:00","WATER","Voluntary baseline sample","Commercial",512355,4436888,40.08,-104.85,"SWNE",2,"1 N","67 W","6","WELD                               ",58471,"0497545",726
"14704",542733,754005,"2/3/2015 12:40:00","WATER","Voluntary baseline sample","Commercial",512355,4436888,40.08,-104.85,"SWNE",2,"1 N","67 W","6","WELD                               ",58471,"0497545",726
"14705",542735,754003,"2/3/2015 12:00:00","WATER","Trip Blank","Domestic Well",528197,4433160,40.04,-104.66,"NESW",16,"1 N","65 W","6","WELD                               ",295747,"3666306B",861
"14706",542737,754003,"2/3/2015 12:00:00","WATER","Voluntary baseline sample","Domestic Well",528197,4433160,40.04,-104.66,"NESW",16,"1 N","65 W","6","WELD                               ",295747,"3666306B",861
"14707",542739,706434,"2/11/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252839,4123425,37.22,-107.78,"SWSE",7,"34 N","8 W","N","LA PLATA                           ",241352,"9700865 ",120
"14708",542741,754006,"2/4/2015 11:00:00","WATER","Trip Blank","Domestic Well",529698,4434208,40.05,-104.65,"NENW",15,"1 N","65 W","6","WELD                               ",252315,"0513946",840
"14709",542745,754006,"2/4/2015 11:00:00","WATER","Voluntary baseline sample","Domestic Well",529698,4434208,40.05,-104.65,"NENW",15,"1 N","65 W","6","WELD                               ",252315,"0513946",840
"14710",542749,754006,"2/4/2015 11:00:00","WATER","Voluntary baseline sample","Domestic Well",529698,4434208,40.05,-104.65,"NENW",15,"1 N","65 W","6","WELD                               ",252315,"0513946",840
"14711",542751,754014,"2/4/2015 14:00:00","WATER","Trip Blank","Domestic Well",508223,4428658,40,-104.9,"SWNE",33,"1 N","67 W","6","WELD                               ",245188,"0497451",0
"14712",542753,754014,"2/4/2015 14:00:00","WATER","Voluntary baseline sample","Domestic Well",508223,4428658,40,-104.9,"SWNE",33,"1 N","67 W","6","WELD                               ",245188,"0497451",0
"14713",542757,754014,"2/4/2015 14:00:00","WATER","Voluntary baseline sample","Domestic Well",508223,4428658,40,-104.9,"SWNE",33,"1 N","67 W","6","WELD                               ",245188,"0497451",0
"14714",542761,753196,"3/27/2015 11:50:00","WATER","Complaint Investigation","Domestic Well",509543,4428750,40,-104.88,"SENE",33,"1 N","67 W","6","WELD                               ",288643,"3655701",840
"14715",542771,754007,"2/5/2015 10:48:00","WATER","Trip Blank","Domestic Well",520700,4435815,40.07,-104.75,"NENE",10,"1 N","67 W","6","WELD                               ",209840,"0427599",875
"14716",542773,754007,"2/5/2015 10:48:00","WATER","Voluntary baseline sample","Domestic Well",520700,4435815,40.07,-104.75,"NENE",10,"1 N","67 W","6","WELD                               ",209840,"0427599",875
"14717",542777,754007,"2/5/2015 10:48:00","WATER","Voluntary baseline sample","Domestic Well",520700,4435815,40.07,-104.75,"NENE",10,"1 N","67 W","6","WELD                               ",209840,"0427599",875
"14718",542779,754011,"2/5/2015 13:01:00","WATER","Trip Blank","Domestic Well",506087,4431529,40.03,-104.92,"NWSE",19,"1 N","67 W","6","WELD                               ",223191,"0455007",725
"14719",542781,754011,"2/5/2015 13:01:00","WATER","Voluntary baseline sample","Domestic Well",506087,4431529,40.03,-104.92,"NWSE",19,"1 N","67 W","6","WELD                               ",223191,"0455007",725
"14720",542785,706432,"2/10/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252597,4123593,37.22,-107.78,"NESW",7,"34 N","8 W","N","LA PLATA                           ",139244,"0254388A",140
"14721",542787,706430,"2/10/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252610,4123655,37.22,-107.78,"NESW",7,"34 N","8 W","N","LA PLATA                           ",135815,"0246246 ",130
"14722",542792,753514,"4/21/2015 12:00:00","WATER","Rule 609 1 year Subsequent","Ground Water",727617,4430001,39.98,-102.33,"",8,"1 s","44 w","6","YUMA                               ",14725,"9067990",355
"14723",542793,753514,"4/21/2015 0:00:00","WATER","Rule 609 1 year Subsequent","Ground Water",727617,4430001,39.98,-102.33,"",8,"1 s","44 w","6","YUMA                               ",14725,"9067990",355
"14724",542805,754043,"2/10/2015 14:50:00","WATER","Voluntary baseline sample","Domestic Well",505673,4427758,39.99,-104.93,"NENW",6,"1 S","67 W","6","WELD                               ",262516,"0536060",820
"14725",542811,754043,"2/10/2015 14:50:00","WATER","Voluntary baseline sample","Domestic Well",505673,4427758,39.99,-104.93,"NENW",6,"1 S","67 W","6","WELD                               ",262516,"0536060",820
"14726",542813,754043,"2/10/2015 14:50:00","WATER","Trip Blank","Domestic Well",505673,4427758,39.99,-104.93,"NENW",6,"1 S","67 W","6","WELD                               ",262516,"0536060",820
"14727",542817,754063,"2/17/2015 11:35:00","WATER","Voluntary baseline sample","Domestic Well",508240,4429208,40.01,-104.9,"NWNW",33,"1 N","67 W","6","WELD                               ",68794,"3643409",NA
"14728",542819,754063,"2/17/2015 11:35:00","WATER","Voluntary baseline sample","Domestic Well",508240,4429208,40.01,-104.9,"NWNW",33,"1 N","67 W","6","WELD                               ",68794,"3643409",NA
"14729",542821,754063,"2/17/2015 11:35:00","WATER","Trip Blank","Domestic Well",508240,4429208,40.01,-104.9,"NWNW",33,"1 N","67 W","6","WELD                               ",68794,"3643409",NA
"14730",542825,705582,"2/11/2015 13:20:00","WATER","Voluntary baseline sample","Ground Water",507728,4428542,40,-104.9,"NWSE",32,"1 N","67 W","6","WELD                               ",217532,"0443309",815
"14731",542827,705582,"2/11/2015 13:20:00","WATER","Voluntary baseline sample","Ground Water",507728,4428542,40,-104.9,"NWSE",32,"1 N","67 W","6","WELD                               ",217532,"0443309",815
"14732",542829,705582,"2/11/2015 13:20:00","WATER","Trip Blank","Ground Water",507728,4428542,40,-104.9,"NWSE",32,"1 N","67 W","6","WELD                               ",217532,"0443309",815
"14733",542833,754045,"2/10/2015 15:05:00","WATER","Voluntary baseline sample","Domestic Well",516223,4430832,40.02,-104.8,"NWNW",29,"1 N","66 W","6","WELD                               ",87176,"9065825",NA
"14734",542835,754045,"2/10/2015 15:05:00","WATER","Voluntary baseline sample","Domestic Well",516223,4430832,40.02,-104.8,"NWNW",29,"1 N","66 W","6","WELD                               ",87176,"9065825",NA
"14735",542837,754045,"2/10/2015 15:05:00","WATER","Trip Blank","Domestic Well",516223,4430832,40.02,-104.8,"NWNW",29,"1 N","66 W","6","WELD                               ",87176,"9065825",NA
"14736",542851,706433,"2/11/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252387,4123573,37.22,-107.79,"SESW",7,"34 N","8 W","N","LA PLATA                           ",185394,"0383727",295
"14737",542853,706429,"2/10/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252610,4123574,37.22,-107.78,"SESW",7,"34 N","8 W","N","LA PLATA                           ",177337,"0368254 ",160
"14738",542855,706435,"2/11/2015 0:00:00","WATER","Rule 608 6 year post drill","Ground Water",252602,4123861,37.22,-107.78,"NESW",7,"34 N","8 W","N","LA PLATA                           ",135838,"0246373 ",203
"14739",542857,754013,"2/5/2015 10:35:00","WATER","Trip Blank","Commercial",507608,4431109,40.03,-104.91,"SWSE",20,"1 N","67 W","6","WELD                               ",54136,"0462216",702
"14740",542859,754013,"2/5/2015 10:35:00","WATER","Voluntary baseline sample","Commercial",507608,4431109,40.03,-104.91,"SWSE",20,"1 N","67 W","6","WELD                               ",54136,"0462216",702
"14741",542863,754013,"2/5/2015 10:35:00","WATER","Voluntary baseline sample","Commercial",507608,4431109,40.03,-104.91,"SWSE",20,"1 N","67 W","6","WELD                               ",54136,"0462216",702
"14742",542865,754009,"2/5/2015 15:30:00","WATER","Trip Blank","Domestic Well",520565,4434380,40.05,-104.75,"SWSE",10,"1 N","66 W","6","WELD                               ",46265,"9064493",NA
"14743",542867,754041,"2/9/2015 12:11:00","WATER","Voluntary baseline sample","Domestic Well",520145,4435820,40.07,-104.76,"NENW",10,"1 N","66 W","6","WELD                               ",44495,"9064401",809
"14744",542875,754071,"2/18/2015 13:40:00","WATER","Voluntary baseline sample","Domestic Well",506742,4430902,40.02,-104.92,"NWNW",29,"1 N","67 W","6","WELD                               ",44023,"0373192",720
