"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","wattenberg","btex_sampled","ch4_sampled","btex_detected","ch4_detected","methane","ethane","propane","fraction","delta_13c_c1","origin"
"139","705065","Ground Water",524994,4455933,"159831",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"140","705068","Domestic Well",534662,4458189,"200040",NA,360,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"141","705151","Irrigation",545198,4470022,"19244",NA,44,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"142","705153","Irrigation",518563,4439814,"192966",NA,750,TRUE,TRUE,TRUE,FALSE,FALSE,64.8,0.06,1e-04,1078.20299500832,-72.62,"Microbial"
"143","705154","Domestic Well",512679,4448523,"19174",NA,52,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"144","705156","Domestic Well",511511,4447329,"13079",NA,55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"145","705174","Domestic Well",538375,4419690,"242015",NA,400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"146","705283","Domestic Well",533798,4487344,"172697",NA,320,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"147","705284","Domestic Well",530556,4484247,"104087",NA,200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"148","705285","Domestic Well",533728,4485824,"6479",NA,250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"149","705326","Domestic Well",546199,4486298,"232914",NA,350,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"150","705327","Ground Water",495251,4440711,"146570","0011411",200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"151","705328","Ground Water",502800,4422391,"90523",NA,340,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"152","705330","Ground Water",518800,4474567,"88550",NA,150,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"153","705331","Domestic Well",531760,4467456,"177622",NA,320,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"154","705332","Domestic Well",530609,4449739,"19351",NA,40,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"155","705333","Domestic Well",509132,4475722,"111306",NA,60,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"156","705334","Domestic Well",534164,4453718,"67503",NA,285,TRUE,FALSE,TRUE,FALSE,FALSE,57.57,0.03,NA,NA,-73.76,"Mixed"
"157","705335","Domestic Well",531960,4450361,"242491",NA,480,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"158","705336","Ground Water",526957,4452558,"6844",NA,265,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"159","705338","Domestic Well",541174,4479458,"266212",NA,400,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"160","705340","Domestic Well",535417,4460469,"184872",NA,219,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"161","705342","Domestic Well",533309,4454381,"118029",NA,300,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"162","705343","Irrigation",528763,4449621,"64843",NA,360,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"163","705344","Commercial",525431,4451274,"54053",NA,400,TRUE,TRUE,TRUE,FALSE,FALSE,20.69,0.01,1e-04,2048.51485148515,-71.71,"Microbial"
"164","705345","Domestic Well",529654,4448695,"104319",NA,360,TRUE,TRUE,TRUE,FALSE,FALSE,38.62,0.07,NA,NA,-80.82,"Mixed"
"165","705346","Domestic Well",521716,4463262,"194723",NA,67,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"166","705347","Domestic Well",521695,4454388,"27110",NA,300,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"167","705348","Domestic Well",538169,4457776,"234206",NA,370,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"168","705350","Domestic Well",509657,4432003,"209163",NA,750,TRUE,TRUE,TRUE,FALSE,FALSE,43.03,0.03,NA,NA,-72.81,"Mixed"
"169","705352","Domestic Well",512058,4429467,"225905",NA,920,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"170","705353","Ground Water",494258,4433808,"84886","9013277",315,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"171","705354","Domestic Well",508316,4458409,"197908",NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"172","705355","Domestic Well",507644,4433985,"197823",NA,740,TRUE,TRUE,TRUE,FALSE,FALSE,0.64,0.005,0.005,64,-69,"Mixed"
"173","705357","Domestic Well",522394,4458810,"108030",NA,90,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"174","705358","Domestic Well",521275,4448977,"80798","9065592",482,TRUE,FALSE,TRUE,FALSE,TRUE,52.84,0.04,NA,NA,-73.92,"Mixed"
"175","705359","Domestic Well",519316,4461133,"126538",NA,80,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"176","705360","Domestic Well",531460,4450609,"43571",NA,300,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"177","705361","Domestic Well",525933,4467758,"146285",NA,100,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"178","705364","Stock or  Irrigation",528818,4455848,"116079",NA,92,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"179","705403","Ground Water",524381,4434944,"202396","0414645",125,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"180","705429","Domestic Well",543550,4441569,"228853",NA,680,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"181","705432","Domestic Well",538982,4465371,"275942",NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"182","705446","Domestic Well",517128,4443912,"160720",NA,580,TRUE,TRUE,TRUE,FALSE,FALSE,57.14,0.09,NA,NA,-71.16,"Mixed"
"183","705447","Domestic Well",507353,4447098,"219853",NA,46,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"184","705448","Domestic Well",530860,4458493,"99723",NA,100,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"185","705491","Commercial",538951,4462556,"247328",NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"186","705494","Domestic Well",493452,4439002,"121739","0218239",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"187","705495","Domestic Well",526211,4444039,"63252",NA,530,TRUE,TRUE,TRUE,FALSE,FALSE,68.33,1.97,0.27,30.5044642857143,-59.96,"Mixed"
"188","705499","Domestic Well",495992,4436548,"209646",NA,495,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"189","705543","Ground Water",520109,4448724,"80911","9065604",90,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"190","705545","Domestic Well",508683,4450741,"75596",NA,50,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"191","705546","Domestic Well",507319,4451294,"228625",NA,150,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"192","705549","Domestic Well",510273,4453008,"2881","9058971",80,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"193","705551","Ground Water",516118,4451742,"14481",NA,300,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"194","705552","Domestic Well",513552,4440522,"118419",NA,58,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"195","705553","Ground Water",513654,4440494,"115196",NA,60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"196","705554","Ground Water",530536,4440837,"273435",NA,200,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"197","705555","Domestic Well",519745,4451928,"159422","0320599",46,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"198","705556","Domestic Well",506533,4445341,"75033",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"199","705558","Irrigation",530569,4461887,"12045","9061016",76,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"200","705561","Domestic Well",526326,4457775,"243276",NA,275,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"201","705573","Domestic Well",522634,4439889,"29238",NA,700,TRUE,TRUE,TRUE,FALSE,FALSE,66.96,1.01,0.31,50.7272727272727,-69.72,"Mixed"
"202","705574","Domestic Well",533945,4467353,"163299",NA,250,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"203","705580","Groundwater",532688,4444024,"159506",NA,520,TRUE,TRUE,TRUE,FALSE,FALSE,43.96,0.03,0,1465.33333333333,-72.33,"Microbial"
"204","705582","Ground Water",507728,4428542,"217532","0443309",815,TRUE,TRUE,TRUE,FALSE,TRUE,49.34,0.07,NA,NA,-71.83,"Mixed"
"205","705583","Domestic Well",508341,4428865,"221681","0450316",885,TRUE,TRUE,TRUE,FALSE,TRUE,66.69,0.08,0.0011,822.318125770653,-70.8,"Microbial"
"206","705585","Domestic Well",516050,4445536,"199642","0406090",485,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"207","705588","Domestic Well",534185,4446522,"232033","0472491",520,TRUE,TRUE,TRUE,FALSE,TRUE,66.93,0.04,1e-04,1669.07730673317,-69.64,"Microbial"
"208","705589","Domestic Well",533614,4452608,"43094","9064308",280,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"209","705590","Domestic Well",521043,4452562,"232820","0472763",440,TRUE,TRUE,TRUE,FALSE,TRUE,61.24,0.07,NA,NA,-71.3,"Mixed"
"210","705592","Domestic Well",528959,4442447,"201558",NA,685,TRUE,TRUE,TRUE,FALSE,FALSE,79.02,8.52,3.84,6.39320388349515,-54.9,"Thermogenic"
"211","705593","Ground Water",528719,4436628,"2042460",NA,920,TRUE,TRUE,TRUE,FALSE,FALSE,67.9,0.04,0,1697.5,-73.29,"Microbial"
"212","705598","Irrigation",510150,4474475,"150855",NA,1170,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,-70.9,"Mixed"
"213","705599","Ground Water",526557,4437566,"66987",NA,711,TRUE,TRUE,TRUE,TRUE,FALSE,82.13,0.06,0,1368.83333333333,-70.88,"Microbial"
"214","705600","Ground Water",528534,4442344,"1151182",NA,572,TRUE,TRUE,TRUE,FALSE,FALSE,58.39,0.04,0,1459.75,-73.69,"Microbial"
"215","705662","Ground Water",536455,4454484,"6569","9059631",57,TRUE,FALSE,TRUE,FALSE,TRUE,14.46,0.01,NA,NA,-73.61,"Mixed"
"216","705680","Ground Water",510632,4447448,"275563",NA,280,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"217","705731","Domestic Well",523141,4460070,"89456","9065888",52,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"218","705733","Ground Water",524393,4446916,"211268",NA,700,TRUE,TRUE,TRUE,FALSE,FALSE,71.44,0.1,0,714.4,-69.9,"Microbial"
"219","705735","Ground Water",523854,4452634,"230144","0468284",320,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"220","705736","Stock or  Irrigation",507501,4445325,"137057","0247591",106,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"221","705746","Domestic Well",530681,4460159,"280098","3637708B",450,TRUE,TRUE,TRUE,TRUE,TRUE,74.92,9.14,4.05,5.6800606520091,-49.13,"Thermogenic"
"222","705747","Ground Water",539374,4457751,"242414",NA,140,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"223","705748","Ground Water",536006,4452084,"241989","0489310B",235,TRUE,TRUE,TRUE,FALSE,TRUE,54.55,0.05,NA,NA,-72.12,"Mixed"
"224","705751","Ground Water",538086,4441514,"268537",NA,810,TRUE,TRUE,TRUE,FALSE,FALSE,70.1,0.05,NA,NA,-70.92,"Mixed"
"225","705752","Ground Water",516221,4448738,"212378","0433133B",487,TRUE,FALSE,TRUE,FALSE,TRUE,46.77,0.06,NA,NA,-70.37,"Mixed"
"226","705753","Ground Water",516622,4444724,"203928",NA,460,TRUE,TRUE,TRUE,FALSE,FALSE,38.31,0.01,NA,NA,-71.46,"Mixed"
"227","705757","Ground Water",500785,4438551,"80805",NA,400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"228","705758","Domestic Well",500626,4450907,"86733",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"229","705759","Ground Water",520863,4455952,"166392",NA,369,TRUE,TRUE,TRUE,FALSE,FALSE,34.54,4.35,1.86,5.56199677938808,-51.56,"Thermogenic"
"230","705760","Domestic Well",537900,4441519,"268536",NA,740,TRUE,TRUE,TRUE,FALSE,FALSE,75.14,0.03,NA,NA,-72.58,"Mixed"
"231","705761","Domestic Well",515849,4468422,"257641",NA,400,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"232","705763","Domestic Well",541257,4479455,"198408",NA,200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"233","705764","Domestic Well",499510,4433697,"212221",NA,590,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"234","705766","Ground Water",531516,4444078,"241545",NA,620,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"235","705767","Ground Water",523918,4467117,"171489",NA,30,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"236","705768","Ground Water",542759,4455914,"7896",NA,200,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"237","705769","Domestic Well",492928,4435297,"255888",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"238","705770","Domestic Well",503178,4443958,"145846",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"239","705771","Ground Water",527391,4471221,"9989",NA,120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"240","705772","Ground Water",494898,4429274,"192000",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"241","705774","Ground Water",527321,4438736,"269741",NA,580,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"242","705775","Ground Water",531984,4432764,"176138",NA,960,TRUE,TRUE,TRUE,FALSE,FALSE,73.04,0.05,NA,NA,-72.88,"Mixed"
"243","705776","Ground Water",527360,4443231,"2522249",NA,560,TRUE,TRUE,TRUE,FALSE,FALSE,46.5,0.04,NA,NA,-72.91,"Mixed"
"244","705778","Ground Water",530485,4443949,"237860","0477094",630,TRUE,TRUE,TRUE,FALSE,TRUE,66.27,0.04,NA,NA,-72.86,"Mixed"
"245","705779","Ground Water",530773,4444076,"59163",NA,540,TRUE,TRUE,TRUE,FALSE,FALSE,61.1,0.04,NA,NA,-72.5,"Mixed"
"246","705781","Ground Water",525607,4443962,"65559",NA,560,TRUE,TRUE,TRUE,FALSE,FALSE,74.39,0.1,NA,NA,-69.03,"Mixed"
"247","705782","Ground Water",523599,4432022,"177718","0365182",384,TRUE,TRUE,TRUE,FALSE,TRUE,75.56,0.05,NA,NA,-71.35,"Mixed"
"248","705783","Ground Water",538166,4441202,"233279",NA,710,TRUE,TRUE,TRUE,FALSE,FALSE,71.2,0.04,NA,NA,-73.1,"Mixed"
"249","705784","Ground Water",527335,4441785,"264620",NA,600,TRUE,TRUE,TRUE,FALSE,FALSE,63.16,0.04,NA,NA,-72.84,"Mixed"
"250","705785","Ground Water",528277,4442452,"197462","0402709",720,TRUE,TRUE,TRUE,FALSE,TRUE,74.92,0.08,NA,NA,-69.64,"Mixed"
"251","705786","Irrigation",528393,4444208,"11585",NA,75,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"252","705787","Ground Water",523969,4432207,"212796",NA,1080,TRUE,TRUE,TRUE,FALSE,FALSE,75.44,0.11,NA,NA,-68.47,"Mixed"
"253","705788","Ground Water",515938,4437261,"25090",NA,30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"254","705792","Ground Water",507054,4442958,"80363",NA,180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"255","705794","Ground Water",528203,4442367,"184539",NA,60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"256","705795","Ground Water",537089,4438472,"271914",NA,860,TRUE,TRUE,TRUE,FALSE,FALSE,75.11,0.06,NA,NA,-72.06,"Mixed"
"257","705796","Ground Water",534650,4441524,"241718",NA,800,TRUE,TRUE,TRUE,TRUE,FALSE,75,0.05,NA,NA,-72.2,"Mixed"
"258","705797","Ground Water",495469,4434036,"37299",NA,40,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"259","705799","Irrigation",535332,4460162,"1845547",NA,380,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"260","705800","Groundwater",528942,4482433,"117614",NA,160,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"261","705801","Ground Water",518093,4448663,"260947","0531596",500,TRUE,TRUE,TRUE,FALSE,TRUE,44.69,0.06,4e-04,739.900662251656,-72.09,"Microbial"
"262","705803","Ground Water",517848,4450228,"51775",NA,407,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"263","707166","Ground Water",503230,4429063,"65122",NA,820,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"264","707167","Ground Water",503223,4429323,"38351",NA,810,TRUE,FALSE,TRUE,FALSE,FALSE,22.65,0.04,0,566.25,-70.39,"Microbial"
"265","707198","Ground Water",524393,4452201,"26851",NA,45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"266","707199","Ground Water",558355,4485841,"147389","0273173",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"267","707208","Ground Water",527323,4444826,"18156",NA,520,TRUE,FALSE,TRUE,FALSE,FALSE,60.17,0.05,NA,NA,-72.59,"Mixed"
"268","707272","Groundwater",533227,4453538,"78667",NA,270,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"269","707284","Ground Water",525166,4445848,"192496",NA,550,TRUE,FALSE,TRUE,FALSE,FALSE,67.04,0.06,NA,NA,-74.02,"Mixed"
"270","707285","Ground Water",558215,4482326,"32897",NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"271","707290","Ground Water",559547,4481097,"277205","3627771",290,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"272","707291","Ground Water",557847,4481254,"181708","0373410",208,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"273","707296","Ground Water",560273,4482778,"192916","0396016",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"274","707297","Ground Water",558363,4481045,"177620","0377196",280,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"275","707302","Ground Water",524794,4443918,"213305",NA,690,TRUE,TRUE,TRUE,FALSE,FALSE,64.67,0.05,NA,NA,-71.93,"Mixed"
"276","707305","Ground Water",559205,4481129,"179046","0370006",290,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"277","707306","Ground Water",558673,4484463,"240495","0488463A",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"278","707312","Ground Water",560328,4481401,"245619","0501123",270,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"279","707314","Domestic Well",559354,4484473,"240563",NA,230,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"280","707315","Domestic Well",557864,4481163,"66633",NA,240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"281","707320","Ground Water",558453,4492532,"123787","0221861",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"282","707324","Ground Water",559278,4485898,"248725","0506312",270,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"283","707325","Domestic Well",557440,4485956,"81874","9065645",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"284","707328","Ground Water",550695,4444312,"49907","0033273A",90,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"285","707329","Ground Water",550145,4445693,"232383","0471812B",338,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"286","707332","Domestic Well",558183,4484411,"32807","9063644",130,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"287","707333","Ground Water",559444,4486022,"212341","0433559A",320,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"288","707336","Ground Water",549432,4442534,"140366","0256323",457,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"289","707347","Ground Water",559491,4493560,"77358","9065445",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"290","708101","Groundwater",517342,4433064,"79088","9065546",866,TRUE,TRUE,TRUE,TRUE,TRUE,79.1,8.41,3.03,6.91433566433566,-51.74,"Thermogenic"
"291","708107","Domestic Well",537329,4434582,"212863","0434438",440,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"292","708108","Domestic Well",537268,4434830,"212864","434439",455,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"293","708164","Domestic Well",535954,4453854,"38582","9064086",242,TRUE,FALSE,TRUE,FALSE,TRUE,14.46,0.01,0,1446,-73.61,"Microbial"
"294","708165","Ground Water",517678,4444218,"264754","0539754",615,TRUE,TRUE,TRUE,FALSE,TRUE,54.93,0.07,NA,NA,-71.38,"Mixed"
"295","708198","Domestic Well",534605,4464769,"83508",NA,275,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"296","708199","Domestic Well",528963,4462808,"239533",NA,335,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"297","708203","Ground Water",560960,4486087,"4643","0051768",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"298","750012","Ground Water",518547,4445703,"40596","9064188",575,TRUE,TRUE,TRUE,FALSE,TRUE,48,0.09,0.01,480,-70.8,"Microbial"
"299","750021","Ground Water",553192,4445962,"245751","0499760",130,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"300","750022","Ground Water",553169,4446149,"184780","0379808",118,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"301","750024","Ground Water",533923,4491794,"229990","0459259",340,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"302","750041","Ground Water",533847,4493849,"147750","0273312",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"303","750044","Ground Water",548498,4466888,"243400","0495616",10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"304","750047","Ground Water",518163,4444576,"268941","3602235",620,TRUE,TRUE,TRUE,FALSE,TRUE,49.14,0.06,3e-04,814.925373134328,-71.59,"Microbial"
"305","750048","Ground Water",518060,4444233,"271325","3608852B",630,TRUE,TRUE,TRUE,FALSE,TRUE,65.41,0.07,4e-04,929.119318181818,-73.68,"Microbial"
"306","750049","Ground Water",519259,4444971,"42713","0502053",580,TRUE,TRUE,TRUE,FALSE,TRUE,22.53,2.06,0.68,8.22262773722628,-50.9,"Thermogenic"
"307","750050","Ground Water",518625,4439737,"264910","0538134",820,TRUE,TRUE,TRUE,FALSE,TRUE,61.25,0.09,8e-04,674.559471365639,-70.87,"Microbial"
"308","750051","Ground Water",518595,4439596,"192950","0393159",755,TRUE,TRUE,TRUE,FALSE,TRUE,59.63,0.08,5e-04,740.745341614907,-71.05,"Microbial"
"309","750052","Ground Water",518593,4439787,"264913","0542197",750,TRUE,TRUE,TRUE,FALSE,TRUE,60.59,0.05,1e-04,1209.38123752495,-72.71,"Microbial"
"310","750053","Ground Water",494312,4433587,"283610","3645982A",75,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"311","750054","Ground Water",518730,4439495,"143872","0263143",670,TRUE,TRUE,TRUE,FALSE,TRUE,58.53,0.04,0,1463.25,-72.8,"Microbial"
"312","750055","Ground Water",518589,4439511,"102749","0097793",660,TRUE,TRUE,TRUE,FALSE,TRUE,57.22,0.04,1e-04,1426.93266832918,-73.23,"Microbial"
"313","750056","Ground Water",498467,4439488,"250724","0510910",38,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"314","750057","Ground Water",518591,4439195,"27533","9063348",755,TRUE,TRUE,TRUE,FALSE,TRUE,55.52,0.08,4e-04,690.547263681592,-71.25,"Microbial"
"315","750060","Ground Water",519439,4444854,"98311","0033960",NA,TRUE,TRUE,TRUE,FALSE,TRUE,79.27,6.59,1.9,9.33686690223793,-56.25,"Mixed"
"316","750061","Ground Water",535407,4439953,"6704","9059676",725,TRUE,TRUE,TRUE,FALSE,TRUE,78.41,0.05,1e-04,1565.06986027944,-73.14,"Microbial"
"317","750062","Ground Water",535347,4438409,"186153","0382025",800,TRUE,TRUE,TRUE,FALSE,TRUE,72.44,0.02,1e-04,3603.98009950249,-72.4,"Microbial"
"318","750063","Ground Water",535258,4438430,"90875","9065919",793,TRUE,TRUE,TRUE,FALSE,TRUE,73.75,0.03,1e-04,2450.16611295681,-72.01,"Microbial"
"319","750064","Ground Water",526500,4442171,"247354","0503476",680,TRUE,TRUE,TRUE,FALSE,TRUE,75.84,0.08,7e-04,939.776951672862,-69.4,"Microbial"
"320","750065","Ground Water",535370,4439893,"231051","0470920",900,TRUE,TRUE,TRUE,FALSE,TRUE,72.16,0.03,3e-04,2381.51815181518,-73.33,"Microbial"
"321","750066","Ground Water",528411,4435899,"229703","0461120",700,TRUE,TRUE,TRUE,FALSE,TRUE,48.78,0.03,1e-04,1620.59800664452,-72.45,"Microbial"
