"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"630",774,"753367","Domestic Well","44783","0329284","yes","yes",370.345784369149,670.808483773302,677.093199007096,"btex not detected","ch4 not detected"
"631",775,"753368","Commercial","278835","3632942","yes","yes",179.446370818693,49.6465031323024,437.820493862074,"btex not detected","ch4 detected"
"632",776,"753372","Domestic Well","284032","3647018","yes","yes",51.0881590977792,64.7333194022629,392.101233613285,"btex not detected","ch4 detected"
"633",777,"753379","Domestic Well","114230","0108930","yes","yes",138.755180083484,457.075553619659,457.075553619659,"btex detected","ch4 detected"
"634",778,"753380","Domestic Well","4525","9059242","yes","yes",375.598189559002,335.891029435968,373.831051064026,"btex not detected","ch4 not detected"
"635",779,"753381","Domestic Well","96128","9066007","yes","yes",287.55868966178,286.14305634763,286.14305634763,"btex not detected","ch4 not detected"
"636",781,"753386","Domestic Well","7230","9059851","yes","yes",210.354462752755,435.713152438973,2075.45309395601,"btex not detected","ch4 detected"
"637",782,"753389","Domestic Well","27587","9063349","yes","yes",201.019899512461,190.463187879829,478.776548860893,"btex not detected","ch4 not detected"
"638",783,"753390","Domestic Well","183821","0369806b","yes","yes",112.004464196745,259.513186258888,259.513186258888,"btex not detected","ch4 not detected"
"639",784,"753397","Domestic Well","214022","0436888b","yes","yes",205.73040611441,357.989820648802,639.237402380584,"btex not detected","ch4 not detected"
"640",785,"753398","Domestic Well","44900","0382463","yes","yes",236.501585618363,356.631567590618,2089.84814381161,"btex detected","ch4 detected"
"641",786,"753399","Commercial","62974","0541011","yes","yes",113.039815994189,518.08870196094,518.08870196094,"btex not detected","ch4 detected"
"642",787,"753400","Domestic Well","72855","9065299","yes","yes",191.107299703596,499.562389490815,513.707694195201,"btex not detected","ch4 not detected"
"643",788,"753411","Domestic Well","34670","0267014","yes","yes",1036.18000366732,1267.9805830732,2988.08999621903,"btex not detected","ch4 not detected"
"644",789,"753412","Domestic Well","217719","0442604","yes","yes",1273.14178314907,1276.88244510921,2867.27605982614,"btex not detected","ch4 not detected"
"645",790,"753413","Domestic Well","268526","3600751","yes","yes",948.232566409739,1710.79228400239,3009.83495456116,"btex not detected","ch4 detected"
"646",791,"753417","Domestic Well","186469","0382931B","yes","yes",200.569190056698,646.727715499434,716.048137608102,"btex not detected","ch4 not detected"
"647",792,"753418","Domestic Well","83666","9065731","yes","yes",137.440896388229,246.479332486731,696.80079559853,"btex not detected","ch4 detected"
"648",793,"753429","Domestic Well","240260","0489857b","yes","yes",614.62996998194,613.87110262951,629.9433993693,"btex not detected","ch4 not detected"
"649",794,"753431","Domestic Well","243730","0494839b","yes","yes",122.102416028513,436.852050649322,492.107685671423,"btex not detected","ch4 not detected"
"650",795,"753432","Domestic Well","68225","9065130","yes","yes",206.874358005046,390.727708575516,413.25071533014,"btex not detected","ch4 detected"
"651",796,"753442","Stock or  Irrigation","5854","9059435","yes","yes",247.985886695191,574.318187648726,2378.12022906199,"btex not detected","ch4 not detected"
"652",797,"753443","Stock or  Irrigation","18784","9062547","yes","yes",931.066592677452,2036.67736588267,7368.3539326269,"btex not detected","ch4 not detected"
"653",798,"753444","Domestic Well","17837","9062470","yes","yes",181.738823590338,181.657908538712,533.153682016281,"btex not detected","ch4 not detected"
"654",799,"753445","Domestic Well","236954","0481950","yes","yes",280.071419462965,337.491261644581,799.726487505263,"btex not detected","ch4 detected"
"655",800,"753446","Domestic Well","132959","0239290","yes","yes",123.308556069723,408.475927652968,1531.1513016207,"btex not detected","ch4 detected"
"656",801,"753448","Domestic Well","158869","0317013","yes","yes",173.104014973657,341.864493598481,371.734909452777,"btex not detected","ch4 not detected"
"657",802,"753449","Domestic Well","254288","0517556","yes","yes",169.319225134064,152.169792747956,571.937642224358,"btex not detected","ch4 not detected"
"658",803,"753450","Domestic Well","66218","9065075","yes","yes",138.798414976541,415.348313603406,444.511749099941,"btex not detected","ch4 detected"
"659",804,"753451","Domestic Well","69623","9065196","yes","yes",175.684376083931,175.084578105633,397.031792018645,"btex not detected","ch4 not detected"
"660",805,"753452","Domestic Well","255313","0516810","yes","yes",193.87109119206,241.735513510075,772.204735937398,"btex not detected","ch4 detected"
"661",806,"753454","Stock or  Irrigation","165930","0019533","yes","yes",421.3039282988,3574.31564888686,13775.56407287,"btex not detected","ch4 not detected"
"662",807,"753460","Domestic Well","195890","0400551b","yes","yes",405.44420084643,404.8455513043,549.487257679267,"btex not detected","ch4 not detected"
"663",808,"753463","Domestic Well","199251","0407265B","yes","yes",209.46837470129,388.479945538117,1953.75272015259,"btex not detected","ch4 detected"
"664",809,"753464","Domestic Well","80798","3653213","yes","yes",246.454864021792,312.748546435344,312.748546435344,"btex not detected","ch4 detected"
"665",810,"753466","Commercial","274973","3619770","yes","yes",138.852439661678,127.639016167214,127.639016167214,"btex not detected","ch4 not detected"
"666",811,"753474","Irrigation","14543","9062007","yes","yes",271.70940359141,1755.78643871737,3684.41479525578,"btex not detected","ch4 not detected"
"667",812,"753491","Domestic Well","66385","0087758","yes","yes",170.417135288679,184.225574946701,184.225574946701,"btex not detected","ch4 not detected"
"668",813,"753492","Domestic Well","233872","0477386","yes","yes",275.771644662754,3282.92438733176,11042.3898987225,"btex not detected","ch4 not detected"
"669",814,"753493","Domestic Well","82320","3646154","yes","yes",362.194699022501,4016.5686190628,8954.98385420775,"btex not detected","ch4 not detected"
"670",815,"753494","Domestic Well","82274","9065659","yes","yes",191.760267000231,223.956849140694,223.956849140694,"btex not detected","ch4 not detected"
"671",816,"753496","Domestic Well","97477","9066053","yes","yes",456.053724905301,209.800541161331,209.800541161331,"btex not detected","ch4 not detected"
"672",817,"753497","Stock or  Irrigation","91152","0017542A","yes","yes",533.015009169535,490.964715830526,490.964715830526,"btex not detected","ch4 not detected"
"673",818,"753498","Irrigation","10450","9060337","yes","yes",243.032919580867,336.928282215375,1405.95747116779,"btex not detected","ch4 not detected"
"674",819,"753499","Domestic Well","237714","0481594","yes","yes",226.433213111504,286.292083192956,314.478050177584,"btex not detected","ch4 detected"
"675",820,"753500","Domestic Well","229069","0467222","yes","yes",73.9797269527267,272.847807034728,272.847807034728,"btex not detected","ch4 not detected"
"676",821,"753502","Domestic Well","110361","0106649","yes","yes",284.270997465447,220.299148272684,1126.54701777657,"btex not detected","ch4 not detected"
"677",822,"753506","Domestic Well","278357","3631604","yes","yes",100.169855745129,99.8964877055689,374.063654371557,"btex not detected","ch4 not detected"
"678",823,"753511","Domestic Well","292490","3661571","yes","yes",355.879192985485,470.437030256397,666.141612832436,"btex not detected","ch4 not detected"
"679",824,"753512","Domestic Well","232985","0475501","yes","yes",257.945730726446,458.294465647546,458.294465647546,"btex not detected","ch4 not detected"
"680",825,"753513","Domestic Well","75080","9065375","yes","yes",140.427917452336,427.6174070834,1616.85075289406,"btex not detected","ch4 detected"
"681",826,"753527","Domestic Well","57279","9064848","yes","yes",269.690563424084,720.286967364053,1171.07274497558,"btex not detected","ch4 detected"
"682",827,"753534","Domestic Well","174063","0360691","yes","yes",323.857993571256,323.144491505193,2257.08289449,"btex not detected","ch4 detected"
"683",828,"753535","Domestic Well","213643","0435200","yes","yes",174.14074767268,330.545513899823,2268.95072331691,"btex not detected","ch4 detected"
"684",829,"753536","Domestic Well","287456","3652666","yes","yes",159.790487827029,261.616578174183,1615.8965824043,"btex not detected","ch4 detected"
"685",830,"753546","Domestic Well","70334","9065222","yes","yes",144.013888219158,542.827471349354,542.827471349354,"btex not detected","ch4 not detected"
"686",833,"753549","Domestic Well","50990","0279039B","yes","yes",337.9023527589,1101.76360278753,4271.80973421762,"btex not detected","ch4 not detected"
"687",834,"753560","Domestic Well","143100","0263128","yes","yes",280.349781523011,1522.80432138254,8479.75243227061,"btex not detected","ch4 not detected"
"688",835,"753579","Domestic Well","153838","0298004B","yes","yes",764.212012467744,1355.47872713401,3986.37140079484,"btex not detected","ch4 not detected"
"689",836,"753580","Domestic Well","223919","0457189B","yes","yes",299.541316015003,1053.47494827361,4380.1492820374,"btex not detected","ch4 detected"
"690",837,"753581","Domestic Well","277779","3628577","yes","yes",218.01146758829,648.715544360263,648.715544360263,"btex not detected","ch4 not detected"
"691",838,"753589","Domestic Well","249258","0503501","yes","yes",170.308543532026,585.906188737848,585.906188737848,"btex not detected","ch4 not detected"
"692",839,"753590","Domestic Well","217001","0443539","yes","yes",145.67429423203,440.83472518294,1086.00099727484,"btex not detected","ch4 not detected"
"693",840,"753591","Commercial","55618","0471890","yes","yes",193.837560859602,197.615918066919,466.97888763509,"btex not detected","ch4 detected"
"694",841,"753592","Commercial","272120","3611989","yes","yes",74.0067564483136,295.259523671999,1142.58614018415,"btex not detected","ch4 detected"
"695",842,"753594","Domestic Well","104392","0100019","yes","yes",212.983567441247,356.96351623787,1502.55732113119,"btex not detected","ch4 detected"
"696",845,"753603","Stock or  Irrigation","11048","9060556","yes","yes",100.124921972504,1299.75951397064,1895.6040459242,"btex not detected","ch4 not detected"
"697",846,"753604","Domestic Well","171247","0353589","yes","yes",803.201718125652,4796.811813263,11153.8926652306,"btex not detected","ch4 not detected"
"698",847,"753605","Domestic Well","8422","9059973","yes","yes",80.8084154033477,1984.64823673297,2484.70647449815,"btex not detected","ch4 not detected"
"699",849,"753611","Commercial","282261","0048961","yes","yes",168.680170737405,801.510247232594,2054.69059979939,"btex not detected","ch4 not detected"
"700",850,"753615","Ground Water","133551","0240502","yes","yes",979.568272250587,1450.87035912987,1809.76480009142,"btex not detected","ch4 not detected"
"701",851,"753624","Stock or  Irrigation","20025","9062707","yes","yes",201.52667317256,524.572504882117,524.572504882117,"btex not detected","ch4 not detected"
"702",852,"753627","Irrigation","1354","0004301","yes","yes",268.210738040072,254.802818426421,7632.9475995704,"btex not detected","ch4 not detected"
"703",853,"753628","Domestic Well","34176","9063736","yes","yes",252.406418301912,198.714886914226,496.129442365182,"btex not detected","ch4 not detected"
"704",854,"753630","Domestic Well","20712","9062802","yes","yes",232.381152419898,383.074663447289,1610.19705711697,"btex not detected","ch4 not detected"
"705",855,"753634","Domestic Well","635","9058540","yes","yes",128.724512040248,1078.72174617534,1544.44793447342,"btex not detected","ch4 not detected"
"706",856,"753635","Domestic Well","1084","9058652","yes","yes",288.001736105878,288.933868091973,846.110810882946,"btex not detected","ch4 not detected"
"707",857,"753636","Domestic Well","0",NA,"yes","yes",527.375577743225,239.841519802152,3599.40770742268,"btex not detected","ch4 not detected"
"708",858,"753637","Domestic Well","32760","0280719B","yes","yes",270.046292327816,1834.31470464611,5104.11804358139,"btex not detected","ch4 detected"
"709",859,"753638","Domestic Well","201816","0411674","yes","yes",261.721225734559,228.184854015121,232.94047336412,"btex not detected","ch4 not detected"
"710",860,"753639","Domestic Well","84518","9065761","yes","yes",47.927027865287,254.837538949666,470.196479360951,"btex not detected","ch4 not detected"
"711",861,"753640","Domestic Well","66499","9065082","yes","yes",297.607123570656,944.051642722266,988.738386381381,"btex not detected","ch4 not detected"
"712",862,"753641","Domestic Well","199941","0408479","yes","yes",260.049995193232,417.66312948569,422.510150036429,"btex not detected","ch4 not detected"
"713",863,"753650","Domestic Well","216869","0443593B","yes","yes",185.442713526307,661.260793677829,731.07986197829,"btex not detected","ch4 not detected"
"714",864,"753652","Stock or  Irrigation","292812","3661982","yes","yes",223.06277143441,2339.55434786044,14116.3334592735,"btex detected","ch4 detected"
